start_S0,moneyness_start,pnl,payoff,hedging_error,num_trades,Policy,final_price,Moneyness Bin
94.24995033367773,0.9424995033367773,-1.510203657464002,0.0,-1.510203657464002,50,Delta Hedger,,OTM
68.38285875963678,0.6838285875963678,-0.004162550185554585,0.0,-0.004162550185554585,50,Delta Hedger,,Deep OTM
117.97805469204548,1.1797805469204548,6.0579239754207785,23.602171398468712,-17.544247423047935,47,Delta Hedger,,ITM
138.73830010077876,1.3873830010077877,-16.16724234207548,28.027232616506893,-44.194474958582376,18,Delta Hedger,,Deep ITM
116.95866204583743,1.1695866204583742,3.077893674923576,20.714284170708822,-17.636390495785246,50,Delta Hedger,,ITM
79.7084381299225,0.797084381299225,-0.03545214521211552,0.0,-0.03545214521211552,50,Delta Hedger,,Deep OTM
69.6809657383531,0.696809657383531,-8.647361636221933e-05,0.0,-8.647361636221933e-05,50,Delta Hedger,,Deep OTM
82.4198993389897,0.824198993389897,-0.10858279065182837,0.0,-0.10858279065182837,50,Delta Hedger,,OTM
106.97474228288368,1.0697474228288368,0.9612120056592911,9.607919784386652,-8.646707778727361,50,Delta Hedger,,ITM
116.51346056928696,1.1651346056928695,-14.703693562009471,9.137926001146369,-23.841619563155838,50,Delta Hedger,,ITM
114.8867784276171,1.148867784276171,-6.921137683462076,8.291874193441231,-15.213011876903307,50,Delta Hedger,,ITM
74.39294413224556,0.7439294413224556,-0.0017170513627866194,0.0,-0.0017170513627866194,50,Delta Hedger,,Deep OTM
75.75592139946048,0.7575592139946048,-0.004494241160999985,0.0,-0.004494241160999985,50,Delta Hedger,,Deep OTM
149.0677104034207,1.490677104034207,-12.986970149978768,47.97182621733171,-60.95879636731048,34,Delta Hedger,,Deep ITM
67.1020227609205,0.6710202276092051,-7.64368765018332e-06,0.0,-7.64368765018332e-06,50,Delta Hedger,,Deep OTM
92.37936066836019,0.9237936066836019,-2.8537559446279013,0.0,-2.8537559446279013,50,Delta Hedger,,OTM
110.91892257771207,1.1091892257771208,-4.899402026168863,19.033405349057062,-23.932807375225927,50,Delta Hedger,,ITM
137.6471647143856,1.376471647143856,-11.559357373802937,35.79551321509942,-47.35487058890236,43,Delta Hedger,,Deep ITM
100.1234122747512,1.0012341227475121,2.4866701373241744,1.7538576786540716,0.7328124586701028,50,Delta Hedger,,ATM
81.90858797408612,0.8190858797408612,-0.12912228591630065,0.0,-0.12912228591630065,50,Delta Hedger,,OTM
106.42710882155185,1.0642710882155186,-8.16341847111765,3.7058708749250826,-11.869289346042732,50,Delta Hedger,,ITM
70.38888016760774,0.7038888016760774,-3.6477019368519846e-05,0.0,-3.6477019368519846e-05,49,Delta Hedger,,Deep OTM
136.2591017287794,1.362591017287794,-7.947919347044065,34.91276094673802,-42.86068029378208,42,Delta Hedger,,Deep ITM
68.60775189216028,0.6860775189216028,-0.00851054522152993,0.0,-0.00851054522152993,50,Delta Hedger,,Deep OTM
144.50550334364334,1.4450550334364334,-5.310056522802847,39.228417489799654,-44.5384740126025,39,Delta Hedger,,Deep ITM
105.59651278853437,1.0559651278853437,-4.051293022692952,6.618268789842858,-10.669561812535811,50,Delta Hedger,,ITM
132.34287998873958,1.323428799887396,1.2504520350636397,30.298184316711087,-29.04773228164745,46,Delta Hedger,,Deep ITM
53.60183358337537,0.5360183358337537,-2.0787843964045047e-09,0.0,-2.0787843964045047e-09,50,Delta Hedger,,Deep OTM
68.79441330597496,0.6879441330597496,-0.0024910598286818886,0.0,-0.0024910598286818886,50,Delta Hedger,,Deep OTM
138.89284425906487,1.3889284425906487,17.74204286347567,39.288463566418045,-21.546420702942374,46,Delta Hedger,,Deep ITM
149.4141137546951,1.494141137546951,33.39110977706546,71.3910394673216,-37.999929690256145,41,Delta Hedger,,Deep ITM
139.19537130200524,1.3919537130200523,9.900543070043666,42.66121828628718,-32.76067521624351,40,Delta Hedger,,Deep ITM
138.6415118692376,1.386415118692376,-13.237205755181469,30.9991220753557,-44.23632783053717,42,Delta Hedger,,Deep ITM
84.22194532262799,0.8422194532262799,-0.22273981057244593,0.0,-0.22273981057244593,50,Delta Hedger,,OTM
140.44403608520804,1.4044403608520803,-4.359871079996255,37.9579722589485,-42.317843338944755,41,Delta Hedger,,Deep ITM
142.73413561196892,1.4273413561196893,10.454536218431189,44.579495104354095,-34.12495888592291,41,Delta Hedger,,Deep ITM
91.55326424121884,0.9155326424121885,-1.7779417359396135,0.0,-1.7779417359396135,50,Delta Hedger,,OTM
117.54193497171957,1.1754193497171956,-12.821006567380211,10.101877200199127,-22.922883767579336,50,Delta Hedger,,ITM
113.89378153490786,1.1389378153490786,21.791228962928304,26.425918870226823,-4.634689907298519,49,Delta Hedger,,ITM
135.68591781988806,1.3568591781988806,2.228894782846843,43.33415805256749,-41.105263269720645,44,Delta Hedger,,Deep ITM
114.67233514452786,1.1467233514452786,12.516372561767817,24.889980570048323,-12.373608008280506,48,Delta Hedger,,ITM
72.59120451468075,0.7259120451468075,-0.007504949119929627,0.0,-0.007504949119929627,50,Delta Hedger,,Deep OTM
141.74919637375422,1.4174919637375423,52.940196183199845,69.47588749936855,-16.53569131616871,42,Delta Hedger,,Deep ITM
138.7333180619942,1.387333180619942,2.513545891553431,37.98121454430219,-35.467668652748756,43,Delta Hedger,,Deep ITM
52.927326376718476,0.5292732637671848,-7.804196172465566e-09,0.0,-7.804196172465566e-09,47,Delta Hedger,,Deep OTM
92.92165926520052,0.9292165926520052,-1.7470278492556726,0.0,-1.7470278492556726,50,Delta Hedger,,OTM
146.47101684636135,1.4647101684636135,-9.570653441420209,40.932838807099984,-50.50349224852019,45,Delta Hedger,,Deep ITM
73.56224105091826,0.7356224105091826,-0.02887063218468012,0.0,-0.02887063218468012,50,Delta Hedger,,Deep OTM
140.88433380268322,1.4088433380268321,-18.67023252656983,34.4531234534781,-53.12335598004793,47,Delta Hedger,,Deep ITM
89.07738123024893,0.8907738123024893,-1.252583757563685,0.0,-1.252583757563685,50,Delta Hedger,,OTM
108.17090871426929,1.0817090871426929,-7.717606244699575,4.367538551061642,-12.085144795761217,50,Delta Hedger,,ITM
89.28940944443636,0.8928940944443636,-0.400212331851495,0.0,-0.400212331851495,50,Delta Hedger,,OTM
56.49413181981334,0.5649413181981334,-5.5869856364314545e-08,0.0,-5.5869856364314545e-08,50,Delta Hedger,,Deep OTM
94.81593431673855,0.9481593431673855,-1.874401241567541,0.0,-1.874401241567541,50,Delta Hedger,,OTM
84.85557432570855,0.8485557432570855,-0.15798943024287215,0.0,-0.15798943024287215,50,Delta Hedger,,OTM
63.8422278045031,0.638422278045031,-1.2072939393353268e-06,0.0,-1.2072939393353268e-06,50,Delta Hedger,,Deep OTM
118.31707853796613,1.1831707853796614,-2.3327106325129456,18.31255352244051,-20.645264154953455,49,Delta Hedger,,ITM
76.63942496649176,0.7663942496649176,-0.22039437661096897,0.0,-0.22039437661096897,50,Delta Hedger,,Deep OTM
67.82730433464222,0.6782730433464222,-9.634409237889188e-06,0.0,-9.634409237889188e-06,50,Delta Hedger,,Deep OTM
63.10225086691011,0.6310225086691011,-4.282583262813185e-06,0.0,-4.282583262813185e-06,50,Delta Hedger,,Deep OTM
135.3990744513059,1.353990744513059,-11.069721189530792,29.761027304094142,-40.83074849362494,49,Delta Hedger,,Deep ITM
91.86277167843302,0.9186277167843302,-0.9960202310750594,0.0,-0.9960202310750594,50,Delta Hedger,,OTM
128.1252549932339,1.281252549932339,11.582979776813575,30.921394861011777,-19.338415084198203,43,Delta Hedger,,Deep ITM
91.7568142475593,0.917568142475593,-1.0243342653664071,0.0,-1.0243342653664071,50,Delta Hedger,,OTM
149.93848578494794,1.4993848578494795,8.820593308419616,52.479134928918256,-43.65854162049864,35,Delta Hedger,,Deep ITM
117.39231274559758,1.1739231274559758,3.806977234073291,22.128288683999344,-18.321311449926053,48,Delta Hedger,,ITM
75.34799746664743,0.7534799746664743,-0.0015438586630066738,0.0,-0.0015438586630066738,50,Delta Hedger,,Deep OTM
116.25287900816107,1.1625287900816108,11.250345353497236,19.435130111703558,-8.184784758206321,48,Delta Hedger,,ITM
148.9735212268265,1.489735212268265,-5.954467607986177,43.58787434169707,-49.54234194968325,45,Delta Hedger,,Deep ITM
62.91782048298382,0.6291782048298382,-2.3082554438702825e-07,0.0,-2.3082554438702825e-07,50,Delta Hedger,,Deep OTM
127.29673835436715,1.2729673835436714,-7.193997070127493,26.269949188796957,-33.46394625892445,48,Delta Hedger,,Deep ITM
82.7371905563788,0.827371905563788,-0.05851759089356441,0.0,-0.05851759089356441,50,Delta Hedger,,OTM
81.69802023074095,0.8169802023074095,-0.06160129621745781,0.0,-0.06160129621745781,50,Delta Hedger,,OTM
67.60279182487749,0.6760279182487748,-0.0001385179494032603,0.0,-0.0001385179494032603,50,Delta Hedger,,Deep OTM
110.89826967176118,1.1089826967176117,-11.675840228601919,0.3999455817933324,-12.075785810395251,50,Delta Hedger,,ITM
123.84066543043224,1.2384066543043224,-3.4045926289206565,21.35078856376498,-24.755381192685636,49,Delta Hedger,,Deep ITM
57.88244300411907,0.5788244300411907,-4.3919959747899975e-09,0.0,-4.3919959747899975e-09,49,Delta Hedger,,Deep OTM
63.22764002769187,0.6322764002769187,-4.657152264872657e-05,0.0,-4.657152264872657e-05,50,Delta Hedger,,Deep OTM
132.1979401164819,1.321979401164819,12.948008977464996,34.420653997529,-21.472645020064007,45,Delta Hedger,,Deep ITM
55.034292833068285,0.5503429283306829,-0.00036324963948130044,0.0,-0.00036324963948130044,50,Delta Hedger,,Deep OTM
116.41005737922018,1.1641005737922017,1.586056092040174,20.89632808523514,-19.310271993194966,49,Delta Hedger,,ITM
77.18288137080395,0.7718288137080396,-0.05479734049710239,0.0,-0.05479734049710239,50,Delta Hedger,,Deep OTM
139.68738462239006,1.3968738462239005,-5.355124884693939,39.644351767405254,-44.99947665209919,35,Delta Hedger,,Deep ITM
131.67103560337455,1.3167103560337454,4.098582989358176,36.35222847811187,-32.25364548875369,45,Delta Hedger,,Deep ITM
142.049898253825,1.4204989825382501,-12.734162229740772,32.75646511120149,-45.49062734094227,42,Delta Hedger,,Deep ITM
149.3223225828882,1.493223225828882,10.754594979993833,56.11484386272707,-45.36024888273324,33,Delta Hedger,,Deep ITM
125.2249328484975,1.252249328484975,15.221538867692686,31.29664469469975,-16.075105827007064,43,Delta Hedger,,Deep ITM
111.37594247443099,1.11375942474431,18.909012366236666,19.182551592537123,-0.273539226300457,49,Delta Hedger,,ITM
98.37452987484124,0.9837452987484124,-3.9388901009288375,0.0,-3.9388901009288375,50,Delta Hedger,,ATM
112.71457678576182,1.1271457678576182,6.245036283092981,17.883045900290398,-11.638009617197417,48,Delta Hedger,,ITM
90.59834920915866,0.9059834920915866,-1.280259774993027,0.0,-1.280259774993027,50,Delta Hedger,,OTM
71.60386917267465,0.7160386917267465,-0.01675453598802795,0.0,-0.01675453598802795,50,Delta Hedger,,Deep OTM
88.18846073658281,0.8818846073658281,-3.1045682141433906,0.0,-3.1045682141433906,50,Delta Hedger,,OTM
86.92288362407926,0.8692288362407926,-0.2339988700271669,0.0,-0.2339988700271669,50,Delta Hedger,,OTM
125.37062788096995,1.2537062788096995,-0.09429603294134181,30.282481272881654,-30.376777305822994,44,Delta Hedger,,Deep ITM
62.07980214971808,0.6207980214971808,-0.0007339437377012551,0.0,-0.0007339437377012551,50,Delta Hedger,,Deep OTM
91.44019463203415,0.9144019463203414,-1.0729983753674888,0.0,-1.0729983753674888,50,Delta Hedger,,OTM
99.53785030115705,0.9953785030115705,-3.4198475294444277,0.0,-3.4198475294444277,50,Delta Hedger,,ATM
57.39588216423406,0.5739588216423406,-5.6464727380379e-10,0.0,-5.6464727380379e-10,49,Delta Hedger,,Deep OTM
56.61695864013425,0.5661695864013425,-3.2558361623494843e-07,0.0,-3.2558361623494843e-07,50,Delta Hedger,,Deep OTM
78.02929532500147,0.7802929532500147,-0.47456654069464216,0.0,-0.47456654069464216,50,Delta Hedger,,Deep OTM
98.48152489101923,0.9848152489101923,-3.6616306569387183,0.0,-3.6616306569387183,50,Delta Hedger,,ATM
50.34445248699667,0.5034445248699667,-8.174877003501408e-10,0.0,-8.174877003501408e-10,50,Delta Hedger,,Deep OTM
132.11075020337415,1.3211075020337415,0.7925606226132811,34.688345786979994,-33.895785164366714,48,Delta Hedger,,Deep ITM
82.24135178151393,0.8224135178151393,-0.7494825488284267,0.0,-0.7494825488284267,50,Delta Hedger,,OTM
115.48634283703585,1.1548634283703585,0.4256439835098694,11.898725200102973,-11.473081216593103,49,Delta Hedger,,ITM
136.69299504591172,1.3669299504591172,16.436604924395535,41.50871063157567,-25.072105707180132,39,Delta Hedger,,Deep ITM
120.2261230791752,1.202261230791752,6.463272048767538,21.764287493752263,-15.301015444984724,49,Delta Hedger,,Deep ITM
82.87185682589399,0.8287185682589399,-0.27521049736377184,0.0,-0.27521049736377184,50,Delta Hedger,,OTM
111.53033693921952,1.1153033693921952,-11.72910230904153,4.397750700423273,-16.126853009464803,50,Delta Hedger,,ITM
93.39916352834082,0.9339916352834082,26.1862120833559,6.667642029954067,19.518570053401834,50,Delta Hedger,,OTM
134.91269169833282,1.3491269169833282,12.186055986613427,39.25937494241987,-27.073318955806442,45,Delta Hedger,,Deep ITM
78.72971470888079,0.7872971470888079,-0.05646875519468174,0.0,-0.05646875519468174,50,Delta Hedger,,Deep OTM
80.75051693390961,0.8075051693390961,-0.017136431779721847,0.0,-0.017136431779721847,50,Delta Hedger,,OTM
87.20378629411171,0.8720378629411171,-1.2656233236916692,0.0,-1.2656233236916692,50,Delta Hedger,,OTM
111.82049987334325,1.1182049987334326,-2.3705386755384916,6.059079750476258,-8.429618426014748,50,Delta Hedger,,ITM
62.537203959005225,0.6253720395900523,-0.0069047290551140575,0.0,-0.0069047290551140575,50,Delta Hedger,,Deep OTM
111.64645761206074,1.1164645761206073,5.099590916232533,11.383412762066712,-6.283821845834179,50,Delta Hedger,,ITM
75.61268586009481,0.7561268586009482,-0.0058936817973244465,0.0,-0.0058936817973244465,50,Delta Hedger,,Deep OTM
94.82885814752544,0.9482885814752544,10.255671088437477,2.0232049594900303,8.232466128947447,50,Delta Hedger,,OTM
102.0230810930324,1.020230810930324,-4.057901325091097,0.0,-4.057901325091097,50,Delta Hedger,,ATM
95.70932128860126,0.9570932128860126,-1.2460834534682206,2.352321530642328,-3.598404984110549,50,Delta Hedger,,ATM
102.28364511866666,1.0228364511866666,-4.752935105066467,0.0,-4.752935105066467,50,Delta Hedger,,ATM
132.08747691719014,1.3208747691719014,16.697925827085317,40.119468161802786,-23.42154233471747,43,Delta Hedger,,Deep ITM
128.4104735568876,1.2841047355688762,22.8450680924614,37.27921489804777,-14.43414680558637,43,Delta Hedger,,Deep ITM
125.29377786834314,1.2529377786834315,-17.004583523451725,16.3062849733723,-33.31086849682403,50,Delta Hedger,,Deep ITM
108.09932231682666,1.0809932231682666,-0.09442370047389062,5.355396051316816,-5.449819751790707,50,Delta Hedger,,ITM
103.47453275863913,1.0347453275863914,0.8767830040959144,7.4483177748316365,-6.571534770735722,50,Delta Hedger,,ATM
118.2132653613989,1.182132653613989,6.713239449129226,17.97955220549038,-11.266312756361152,47,Delta Hedger,,ITM
123.58646018953037,1.2358646018953037,-20.557112840478492,9.239395088274577,-29.79650792875307,50,Delta Hedger,,Deep ITM
101.50721383423527,1.0150721383423527,-2.4860169214952546,3.451681166338247,-5.9376980878335015,50,Delta Hedger,,ATM
113.65061155237535,1.1365061155237535,-12.536791710077708,4.02232021830703,-16.559111928384738,50,Delta Hedger,,ITM
80.14060477750911,0.8014060477750911,-0.011782845853395476,0.0,-0.011782845853395476,50,Delta Hedger,,OTM
107.92632559686416,1.0792632559686417,5.571864592101127,7.2825521164779445,-1.7106875243768176,50,Delta Hedger,,ITM
131.58566359261152,1.3158566359261152,-15.410476030139321,22.570668516397177,-37.9811445465365,46,Delta Hedger,,Deep ITM
130.9837864104669,1.309837864104669,10.205338559371823,36.410596445701685,-26.20525788632986,46,Delta Hedger,,Deep ITM
86.2235852776357,0.8622358527763571,-1.068820163465561,0.0,-1.068820163465561,50,Delta Hedger,,OTM
62.106237694997546,0.6210623769499755,-0.3725646065380125,0.0,-0.3725646065380125,50,Delta Hedger,,Deep OTM
53.917404313087914,0.5391740431308791,-2.1430949940355305e-09,0.0,-2.1430949940355305e-09,49,Delta Hedger,,Deep OTM
63.005016745396816,0.6300501674539681,-1.4690132870316175e-07,0.0,-1.4690132870316175e-07,50,Delta Hedger,,Deep OTM
87.79300418715486,0.8779300418715487,-1.5971871275437188,0.0,-1.5971871275437188,50,Delta Hedger,,OTM
146.92796114935874,1.4692796114935873,4.883719756356528,41.4201910665094,-36.536471310152876,43,Delta Hedger,,Deep ITM
56.71099979352078,0.5671099979352078,-3.9748128533138876e-07,0.0,-3.9748128533138876e-07,50,Delta Hedger,,Deep OTM
94.66266313445354,0.9466266313445354,7.609501890409724,2.9123590094181537,4.69714288099157,50,Delta Hedger,,OTM
122.36086158409242,1.2236086158409243,-1.2835767831566145,25.04263267824824,-26.326209461404854,48,Delta Hedger,,Deep ITM
125.31968134901659,1.2531968134901659,-1.6176187208023534,22.08402132585742,-23.701640046659776,49,Delta Hedger,,Deep ITM
119.26490447013366,1.1926490447013365,-6.3549470885607136,18.80144846481018,-25.156395553370892,50,Delta Hedger,,ITM
52.42821490749371,0.5242821490749371,-9.678697557490515e-13,0.0,-9.678697557490515e-13,49,Delta Hedger,,Deep OTM
60.962185636205504,0.609621856362055,-2.3704023052620363e-08,0.0,-2.3704023052620363e-08,50,Delta Hedger,,Deep OTM
71.58974640721908,0.7158974640721908,-0.01143923220162934,0.0,-0.01143923220162934,50,Delta Hedger,,Deep OTM
106.50490648564313,1.0650490648564312,-5.3709639927503705,6.108175188118878,-11.479139180869248,50,Delta Hedger,,ITM
79.59616627374317,0.7959616627374316,1.5879296354729266,0.0,1.5879296354729266,50,Delta Hedger,,Deep OTM
96.6710127338423,0.966710127338423,1.8727563936027418,0.0,1.8727563936027418,50,Delta Hedger,,ATM
111.2046748983735,1.112046748983735,9.769608998606072,15.350797375892881,-5.581188377286809,49,Delta Hedger,,ITM
125.91877092222433,1.2591877092222432,-17.08406366477989,17.943863486171466,-35.027927150951356,49,Delta Hedger,,Deep ITM
54.97226773271056,0.5497226773271057,-3.4142765401773696e-06,0.0,-3.4142765401773696e-06,50,Delta Hedger,,Deep OTM
146.99267891898887,1.4699267891898886,26.14918153402354,54.80717855397691,-28.65799701995337,43,Delta Hedger,,Deep ITM
69.05056701554723,0.6905056701554723,-4.594072220968357e-05,0.0,-4.594072220968357e-05,50,Delta Hedger,,Deep OTM
89.34970129319149,0.8934970129319149,-0.7609054709104234,0.0,-0.7609054709104234,50,Delta Hedger,,OTM
90.55381377913756,0.9055381377913756,-0.7026034510617468,0.0,-0.7026034510617468,50,Delta Hedger,,OTM
57.26039514317562,0.5726039514317562,-2.456254970471458e-07,0.0,-2.456254970471458e-07,50,Delta Hedger,,Deep OTM
86.38081842482093,0.8638081842482093,-3.0652127482431304,0.0,-3.0652127482431304,50,Delta Hedger,,OTM
112.75014363045904,1.1275014363045903,-3.5778136228997806,11.65507208230575,-15.23288570520553,50,Delta Hedger,,ITM
110.97216201179242,1.1097216201179243,6.54707139746181,10.779190951334158,-4.232119553872348,49,Delta Hedger,,ITM
116.65620073902684,1.1665620073902685,-16.36438889105286,7.327670271792911,-23.692059162845773,50,Delta Hedger,,ITM
130.94440712344357,1.3094440712344357,-6.483545096373536,25.078126048251633,-31.56167114462517,49,Delta Hedger,,Deep ITM
133.98123710410817,1.3398123710410816,22.529223680445458,43.341363442310154,-20.812139761864696,47,Delta Hedger,,Deep ITM
146.58729807882432,1.4658729807882431,-6.381962393905577,42.41623335355166,-48.798195747457235,35,Delta Hedger,,Deep ITM
55.58004608750977,0.5558004608750977,1.4514186108309109e-08,0.0,1.4514186108309109e-08,50,Delta Hedger,,Deep OTM
70.9458757346587,0.709458757346587,-0.001230915097738753,0.0,-0.001230915097738753,50,Delta Hedger,,Deep OTM
118.5635050477332,1.185635050477332,-6.042016839863928,13.745782945300448,-19.787799785164374,50,Delta Hedger,,ITM
52.25338331267495,0.5225338331267495,-1.0330071677960555e-11,0.0,-1.0330071677960555e-11,50,Delta Hedger,,Deep OTM
81.57412757176616,0.8157412757176615,-0.07603196151493173,0.0,-0.07603196151493173,50,Delta Hedger,,OTM
95.82100739005588,0.9582100739005588,-1.6875260298245796,0.0,-1.6875260298245796,50,Delta Hedger,,ATM
81.42881505354664,0.8142881505354664,-0.04186706415617513,0.0,-0.04186706415617513,50,Delta Hedger,,OTM
128.09502270229353,1.2809502270229354,-6.411672142674973,22.840353821134272,-29.252025963809245,49,Delta Hedger,,Deep ITM
94.32016931521729,0.9432016931521728,2.7119606199954496,4.598631449190378,-1.8866708291949288,50,Delta Hedger,,OTM
74.37889933856113,0.7437889933856112,-0.003576262560529146,0.0,-0.003576262560529146,50,Delta Hedger,,Deep OTM
119.12727139811932,1.1912727139811932,16.96078598366289,24.430019462645646,-7.469233478982755,46,Delta Hedger,,ITM
55.96329897950826,0.5596329897950826,6.885982659751278e-08,0.0,6.885982659751278e-08,50,Delta Hedger,,Deep OTM
116.45246993896,1.1645246993896,-11.534485079877975,9.066718765694802,-20.601203845572776,50,Delta Hedger,,ITM
123.89596883679394,1.2389596883679395,-8.942302789437461,19.401307491040868,-28.34361028047833,50,Delta Hedger,,Deep ITM
120.52208149986978,1.2052208149986978,-18.63411391982361,12.126206496818412,-30.76032041664202,50,Delta Hedger,,Deep ITM
149.05931188127911,1.4905931188127912,-4.486607728463823,46.186816711637675,-50.6734244401015,41,Delta Hedger,,Deep ITM
148.66105890698515,1.4866105890698516,-23.348645870385884,38.34371795902908,-61.69236382941496,48,Delta Hedger,,Deep ITM
54.24735411710291,0.5424735411710291,-5.963225381433176e-11,0.0,-5.963225381433176e-11,50,Delta Hedger,,Deep OTM
61.82749199157801,0.6182749199157801,-1.7146039505328343e-07,0.0,-1.7146039505328343e-07,50,Delta Hedger,,Deep OTM
97.4223731599129,0.9742237315991289,-1.8175256244802016,0.0,-1.8175256244802016,50,Delta Hedger,,ATM
106.60780895165632,1.0660780895165631,2.2472106045617037,6.333612262024033,-4.086401657462329,50,Delta Hedger,,ITM
58.475377851841124,0.5847537785184113,-1.2489325285935079e-08,0.0,-1.2489325285935079e-08,49,Delta Hedger,,Deep OTM
117.01462878310285,1.1701462878310285,28.525049624776894,25.83964971017882,2.685399914598076,49,Delta Hedger,,ITM
143.56199975116425,1.4356199975116426,6.065940328442334,43.58698487528039,-37.521044546838056,45,Delta Hedger,,Deep ITM
114.77876484014223,1.1477876484014222,-13.00593118511676,15.696362917170234,-28.70229410228699,50,Delta Hedger,,ITM
147.81008579119293,1.4781008579119292,9.22456906974057,53.180861936023376,-43.95629286628281,29,Delta Hedger,,Deep ITM
66.4873491340585,0.664873491340585,-1.4102688563948495e-05,0.0,-1.4102688563948495e-05,50,Delta Hedger,,Deep OTM
138.04344921920614,1.3804344921920615,-7.864198866738806,35.4197320860533,-43.283930952792105,43,Delta Hedger,,Deep ITM
123.08007950405519,1.230800795040552,5.237458118845405,24.301738594607386,-19.064280475761983,45,Delta Hedger,,Deep ITM
76.64023466550474,0.7664023466550474,-0.008062619951756078,0.0,-0.008062619951756078,50,Delta Hedger,,Deep OTM
52.213055977218346,0.5221305597721835,-3.1002164653234767e-13,0.0,-3.1002164653234767e-13,49,Delta Hedger,,Deep OTM
102.07583393447808,1.0207583393447808,-4.114832854882265,0.0,-4.114832854882265,50,Delta Hedger,,ATM
58.40848335828922,0.5840848335828922,-1.509054084720137e-08,0.0,-1.509054084720137e-08,49,Delta Hedger,,Deep OTM
98.51551182710998,0.9851551182710998,-4.327325666090499,0.0,-4.327325666090499,50,Delta Hedger,,ATM
126.83030973866737,1.2683030973866736,-11.998328008497602,18.213079134931633,-30.211407143429234,50,Delta Hedger,,Deep ITM
113.6202888366457,1.136202888366457,-1.109290868432832,13.573676812794531,-14.682967681227364,50,Delta Hedger,,ITM
74.804521449875,0.7480452144987499,-0.17241698179680381,0.0,-0.17241698179680381,50,Delta Hedger,,Deep OTM
91.14727544077473,0.9114727544077473,-1.2356180642025247,0.0,-1.2356180642025247,50,Delta Hedger,,OTM
138.4351233091499,1.384351233091499,-18.132412409997407,29.065822793916055,-47.19823520391346,47,Delta Hedger,,Deep ITM
104.0724942790043,1.0407249427900431,-2.3758327706581417,1.0102250405831086,-3.3860578112412503,50,Delta Hedger,,ATM
64.7353620716158,0.647353620716158,-1.3395424142245817e-05,0.0,-1.3395424142245817e-05,50,Delta Hedger,,Deep OTM
122.26608250193996,1.2226608250193995,5.1551314170117815,25.685414285434348,-20.530282868422567,48,Delta Hedger,,Deep ITM
79.5523202100165,0.795523202100165,-0.02475128837686823,0.0,-0.02475128837686823,50,Delta Hedger,,Deep OTM
135.7580013407328,1.357580013407328,32.68728431947171,51.719104469618685,-19.031820150146977,39,Delta Hedger,,Deep ITM
122.04116068012945,1.2204116068012945,23.153591397799556,31.32785693999955,-8.174265542199993,45,Delta Hedger,,Deep ITM
133.4382115384624,1.334382115384624,-5.083646566908245,32.39802266671418,-37.481669233622426,44,Delta Hedger,,Deep ITM
63.69619395991557,0.6369619395991557,-2.581765448096398e-07,0.0,-2.581765448096398e-07,50,Delta Hedger,,Deep OTM
86.61873818270017,0.8661873818270017,-0.4827481244803118,0.0,-0.4827481244803118,50,Delta Hedger,,OTM
144.8358105234061,1.448358105234061,-22.018297512065143,35.940646422192884,-57.95894393425803,46,Delta Hedger,,Deep ITM
89.06276462163402,0.8906276462163402,-0.4801834105689988,0.0,-0.4801834105689988,50,Delta Hedger,,OTM
106.58706450134216,1.0658706450134217,-3.470636266642821,1.1757244545334231,-4.646360721176244,50,Delta Hedger,,ITM
94.65102018338311,0.946510201833831,-1.18550914775195,0.0,-1.18550914775195,50,Delta Hedger,,OTM
72.8588023454212,0.7285880234542119,-0.04579765319174056,0.0,-0.04579765319174056,50,Delta Hedger,,Deep OTM
89.25511302057356,0.8925511302057356,-0.8193938529472669,0.0,-0.8193938529472669,50,Delta Hedger,,OTM
84.97963662773012,0.8497963662773012,-2.121861458735228,0.0,-2.121861458735228,50,Delta Hedger,,OTM
60.88690849623375,0.6088690849623375,-1.5752528623807943e-06,0.0,-1.5752528623807943e-06,50,Delta Hedger,,Deep OTM
137.4197420472998,1.3741974204729979,-9.7442784041507,35.4594492321157,-45.2037276362664,43,Delta Hedger,,Deep ITM
94.53193242205406,0.9453193242205405,-0.8774483374783496,0.0,-0.8774483374783496,50,Delta Hedger,,OTM
81.50760428285767,0.8150760428285767,-0.6085249287767744,0.0,-0.6085249287767744,50,Delta Hedger,,OTM
55.37632695668422,0.5537632695668422,-1.8498889901565167e-08,0.0,-1.8498889901565167e-08,49,Delta Hedger,,Deep OTM
71.70913110091618,0.7170913110091618,-0.00018101030960871565,0.0,-0.00018101030960871565,50,Delta Hedger,,Deep OTM
109.44364820172675,1.0944364820172674,13.453500708288303,13.020237418853526,0.43326328943477677,50,Delta Hedger,,ITM
119.68241922354694,1.1968241922354694,11.817690961286802,18.041472635209473,-6.223781673922671,49,Delta Hedger,,ITM
51.27617261454067,0.5127617261454067,-5.565636452681435e-14,0.0,-5.565636452681435e-14,44,Delta Hedger,,Deep OTM
128.31573170642235,1.2831573170642236,-0.0676320633139077,26.660454641733963,-26.728086705047872,49,Delta Hedger,,Deep ITM
65.9144388728998,0.6591443887289979,-1.299971618817989e-06,0.0,-1.299971618817989e-06,49,Delta Hedger,,Deep OTM
109.43200117852986,1.0943200117852987,5.693253948178746,10.530343699091688,-4.837089750912942,50,Delta Hedger,,ITM
