Phase,Episode_start,Date,RawPrice,ScaledPrice,AgentActionRaw,HedgeRatio,ChangeInHedge,TransactionCost,PnlFromHolding,RunningAvgSoFar,RunningMaxSoFar
1,2016-03-01,2016-03-04,1999.989990234375,101.09384158088751,0.9984382390975952,1.9968764781951904,-1.1920928955078125e-07,1.205132503281683e-08,0.17865952043470032,100.56600247194928,101.09384158088751
1,2016-03-01,2016-03-07,2001.760009765625,101.18331106571543,0.9984377026557922,1.9968754053115845,-1.0728836059570312e-06,1.0855791563885675e-07,-2.271070402802941,100.68946419070251,101.18331106571543
1,2016-03-01,2016-03-08,1979.260009765625,100.04599965582013,0.9984367489814758,1.9968734979629517,-1.9073486328125e-06,1.9082260066188837e-07,1.0093640811556237,100.58222010155544,101.18331106571543
1,2016-03-01,2016-03-09,1989.260009765625,100.55147139355137,0.998435914516449,1.996871829032898,-1.6689300537109375e-06,1.678133725535535e-07,0.03128384953825256,100.57782742898341,101.18331106571543
1,2016-03-01,2016-03-10,1989.569946289062,100.56713780886018,0.9984349608421326,1.9968699216842651,-1.9073486328125e-06,1.9181659280559576e-07,3.292539243134235,100.57649122646801,101.18331106571543
1,2016-03-01,2016-03-11,2022.18994140625,102.21598637052718,0.99843430519104,1.99686861038208,-1.3113021850585938e-06,1.3403604627559173e-07,-0.25737974109786105,100.75865735358569,102.21598637052718
1,2016-03-01,2016-03-14,2019.640014648438,102.08709477959131,0.9984332919120789,1.9968665838241577,-2.0265579223632812e-06,2.0688541069663195e-07,-0.3744688570405012,100.89150109618626,102.21598637052718
1,2016-03-01,2016-03-15,2015.930053710938,101.89956673939199,0.9984321594238281,1.9968643188476562,-2.2649765014648438e-06,2.3080012417417142e-07,1.139558634926052,100.98314342738678,102.21598637052718
1,2016-03-01,2016-03-16,2027.219970703125,102.47024013548022,0.9984310865402222,1.9968621730804443,-2.1457672119140625e-06,2.1987728147967388e-07,1.3495117912477033,101.10706815306123,102.47024013548022
1,2016-03-01,2016-03-17,2040.589965820312,103.14605560201451,0.9984301328659058,1.9968602657318115,-1.9073486328125e-06,1.967354881325045e-07,0.9074236315371595,101.26391334144226,103.14605560201451
1,2016-03-01,2016-03-18,2049.580078125,103.60048037091948,0.998429000377655,1.99685800075531,-2.2649765014648438e-06,2.3465265358060245e-07,0.20389196996150208,101.43081098640492,103.60048037091948
1,2016-03-01,2016-03-21,2051.60009765625,103.70258664919068,0.9984277486801147,1.9968554973602295,-2.5033950805664062e-06,2.596085452595954e-07,-0.18168887954856122,101.58226269725729,103.70258664919068
1,2016-03-01,2016-03-22,2049.800048828125,103.61159926827534,0.9984263777732849,1.9968527555465698,-2.7418136596679688e-06,2.84083698173801e-07,-1.3212532811633444,101.70909623294592,103.70258664919068
1,2016-03-01,2016-03-23,2036.7099609375,102.94993232096243,0.9984248280525208,1.9968496561050415,-3.0994415283203125e-06,3.1908729557335656e-07,-0.07772212408199868,101.78208659106454,103.70258664919068
1,2016-03-01,2016-03-24,2035.93994140625,102.91101000990764,0.9984233379364014,1.9968466758728027,-2.9802322387695312e-06,3.066987097558607e-07,0.11204881092658855,101.84480455877805,103.70258664919068
1,2016-03-01,2016-03-28,2037.050048828125,102.96712280266799,0.998421847820282,1.996843695640564,-2.9802322387695312e-06,3.0686593890985243e-07,1.8127878656166656,101.90387394003541,103.70258664919068
1,2016-04-01,2016-04-01,2072.780029296875,100.0,0.998481035232544,1.996962070465088,1.996962070465088,0.19969620704650878,-0.0,100.0,100.0
1,2016-04-01,2016-04-04,2066.1298828125,99.6791677654946,0.9984367489814758,1.9968734979629517,-8.857250213623047e-05,8.828833299846946e-06,-2.0193171793068947,99.83958388274729,100.0
1,2016-04-01,2016-04-05,2045.170043945312,98.66797320693365,0.998437762260437,1.996875524520874,2.0265579223632812e-06,1.9995636278603939e-07,2.0702895437530584,99.4490469908094,100.0
1,2016-04-01,2016-04-06,2066.659912109375,99.7047387035287,0.9984375834465027,1.9968751668930054,-3.5762786865234375e-07,3.5657193197081814e-08,-2.384354575696877,99.51296991898923,100.0
1,2016-04-01,2016-04-07,2041.910034179688,98.51069603716422,0.9984368085861206,1.9968736171722412,-1.5497207641601562e-06,1.5266407114066302e-07,0.5481576691507778,99.31251514262422,100.0
1,2016-04-01,2016-04-08,2047.599975585938,98.78520376716102,0.9984358549118042,1.9968717098236084,-1.9073486328125e-06,1.884178233473988e-07,-0.540454442001686,99.22462991338035,100.0
1,2016-04-01,2016-04-11,2041.989990234375,98.51455346793627,0.9984349012374878,1.9968698024749756,-1.9073486328125e-06,1.8790159886920216e-07,1.900743893542034,99.12319042117406,100.0
1,2016-04-01,2016-04-12,2061.719970703125,99.46641426309468,0.9984340071678162,1.9968680143356323,-1.7881393432617188e-06,1.7785980867700815e-07,1.9941868805946206,99.16609340141413,100.0
1,2016-04-01,2016-04-13,2082.419921875,100.46507069934454,0.9984332323074341,1.9968664646148682,-1.5497207641601562e-06,1.5569280613559235e-07,0.03469191049237494,99.31042421229529,100.46507069934454
1,2016-04-01,2016-04-14,2082.780029296875,100.4824438608371,0.9984322190284729,1.9968644380569458,-2.0265579223632812e-06,2.0363349266460306e-07,-0.19749677717102018,99.42762617714946,100.4824438608371
1,2016-04-01,2016-04-15,2080.72998046875,100.38354051368258,0.9984310865402222,1.9968621730804443,-2.2649765014648438e-06,2.2736636039733517e-07,1.3111637088715178,99.51452748047065,100.4824438608371
1,2016-04-01,2016-04-18,2094.340087890625,101.04015179078426,0.998430073261261,1.996860146522522,-2.0265579223632812e-06,2.0476372008840232e-07,0.6223357738566528,99.64166283966345,101.04015179078426
1,2016-04-01,2016-04-19,2100.800048828125,101.35180864033869,0.998429000377655,1.99685800075531,-2.1457672119140625e-06,2.1747738784862715e-07,0.15412555507442785,99.77321251663847,101.35180864033869
1,2016-04-01,2016-04-20,2102.39990234375,101.42899259102388,0.9984277486801147,1.9968554973602295,-2.5033950805664062e-06,2.539168410791757e-07,-1.0519945703603542,99.89148252195172,101.42899259102388
1,2016-04-01,2016-04-21,2091.47998046875,100.90216766408244,0.9984263181686401,1.9968526363372803,-2.86102294921875e-06,2.88683417312858e-07,0.00964311467355679,99.9588615314271,101.42899259102388
1,2016-04-01,2016-04-22,2091.580078125,100.90699681405664,0.9984248280525208,1.9968496561050415,-2.9802322387695312e-06,3.0072628502266596e-07,-0.36512072611686053,100.01811998659144,101.42899259102388
1,2016-04-01,2016-04-25,2087.7900390625,100.72414870625306,0.9984232783317566,1.9968465566635132,-3.0994415283203125e-06,3.1218860940487145e-07,0.376668365222254,100.05965108774801,101.42899259102388
1,2016-04-01,2016-04-26,2091.699951171875,100.9127800156111,0.9984217882156372,1.9968435764312744,-2.9802322387695312e-06,3.0074352030638186e-07,0.33235669105481924,100.10704713929596,101.42899259102388
1,2016-04-01,2016-04-27,2095.14990234375,101.079220791917,0.9984202980995178,1.9968405961990356,-2.9802322387695312e-06,3.0123955247377457e-07,-1.863132711408468,100.15821417364444,101.42899259102388
1,2016-05-02,2016-05-02,2081.429931640625,100.0,0.998481035232544,1.996962070465088,1.996962070465088,0.19969620704650878,-0.0,100.0,100.0
1,2016-05-02,2016-05-03,2063.3701171875,99.13233618011394,0.9984366297721863,1.9968732595443726,-8.881092071533203e-05,8.80403404881774e-06,-1.1752874786380838,99.56616809005698,100.0
1,2016-05-02,2016-05-04,2051.1201171875,98.5437984727531,0.9984376430511475,1.996875286102295,2.0265579223632812e-06,1.9970471549472839e-07,-0.047031893770044665,99.22537821762235,100.0
1,2016-05-02,2016-05-05,2050.6298828125,98.52024570417089,0.9984373450279236,1.9968746900558472,-5.960464477539062e-07,5.87226424838131e-08,0.6245551395052125,99.04909508925948,100.0
1,2016-05-02,2016-05-06,2057.139892578125,98.83301192640417,0.998436689376831,1.996873378753662,-1.3113021850585938e-06,1.2959994449501585e-07,0.1487080216432756,99.00587845668842,100.0
1,2016-05-02,2016-05-09,2058.68994140625,98.90748230873903,0.9984357953071594,1.9968715906143188,-1.7881393432617188e-06,1.768603604592187e-07,2.465590964666057,98.98947909869686,100.0
1,2016-05-02,2016-05-10,2084.389892578125,100.14220805094155,0.9984351396560669,1.9968702793121338,-1.3113021850585938e-06,1.3131669623379194e-07,-1.912027577343447,99.15415466330326,100.14220805094155
1,2016-05-02,2016-05-11,2064.4599609375,99.18469651823692,0.9984340667724609,1.9968681335449219,-2.1457672119140625e-06,2.1282726971247967e-07,-0.03356404541150719,99.15797239516996,100.14220805094155
1,2016-05-02,2016-05-12,2064.110107421875,99.16788819284932,0.998432993888855,1.99686598777771,-2.1457672119140625e-06,2.1279120295897577e-07,-1.6789148442681159,99.15907415046767,100.14220805094155
1,2016-05-02,2016-05-13,2046.609985351562,98.32711417474346,0.9984317421913147,1.9968634843826294,-2.5033950805664062e-06,2.4615161391134413e-07,1.9235342103758863,99.07587815289524,100.14220805094155
1,2016-05-02,2016-05-16,2066.659912109375,99.29039074019619,0.9984306693077087,1.9968613386154175,-2.1457672119140625e-06,2.1305406490844865e-07,-1.8659718820094164,99.09537929719532,100.14220805094155
1,2016-05-02,2016-05-17,2047.2099609375,98.3559393384839,0.9984292984008789,1.9968585968017578,-2.7418136596679688e-06,2.696736579877293e-07,0.04029775406620889,99.03375930063605,100.14220805094155
1,2016-05-02,2016-05-18,2047.630004882812,98.37611988546878,0.9984279870986938,1.9968559741973877,-2.6226043701171875e-06,2.580016419268028e-07,-0.7281575164903716,98.9831716533155,100.14220805094155
1,2016-05-02,2016-05-19,2040.0400390625,98.01146836850278,0.9984264969825745,1.996852993965149,-2.9802322387695312e-06,2.920969378009521e-07,1.1781059497619277,98.91376427582887,100.14220805094155
1,2016-05-02,2016-05-20,2052.320068359375,98.60144880023394,0.9984251260757446,1.9968502521514893,-2.7418136596679688e-06,2.7034679918353326e-07,-0.4106114352351392,98.89294324412255,100.14220805094155
1,2016-05-02,2016-05-23,2048.0400390625,98.39581952433026,0.9984235763549805,1.996847152709961,-3.0994415283203125e-06,3.049720892468198e-07,2.688141561516016,98.86187301163554,100.14220805094155
1,2016-05-02,2016-05-24,2076.06005859375,99.74201038597334,0.9984222650527954,1.9968445301055908,-2.6226043701171875e-06,2.615838323225276e-07,1.389155951434227,98.91364579836129,100.14220805094155
1,2016-05-02,2016-05-25,2090.5400390625,100.43768503966378,0.9984208941459656,1.9968417882919312,-2.7418136596679688e-06,2.753814167871793e-07,-0.04220630141244172,98.99831464510032,100.43768503966378
1,2016-05-02,2016-05-26,2090.10009765625,100.41654854116521,0.998419463634491,1.996838927268982,-2.86102294921875e-06,2.872940498576123e-07,0.859583315752591,99.07295853436689,100.43768503966378
1,2016-06-01,2016-06-01,2099.330078125,100.0,0.998481035232544,1.996962070465088,1.996962070465088,0.19969620704650878,0.0,100.0,100.0
1,2016-06-01,2016-06-02,2105.260009765625,100.28246780734554,0.9984368681907654,1.9968737363815308,-8.83340835571289e-05,8.858359890609151e-06,-0.5831208317398009,100.14123390367277,100.28246780734554
1,2016-06-01,2016-06-03,2099.1298828125,99.99046384774906,0.9984381198883057,1.9968762397766113,2.5033950805664062e-06,2.5031563530000803e-07,0.9778319629706085,100.09097721836486,100.28246780734554
1,2016-06-01,2016-06-06,2109.409912109375,100.48014526583536,0.9984380006790161,1.9968760013580322,-2.384185791015625e-07,2.395633346219906e-08,0.25872276716056847,100.18826923023248,100.48014526583536
1,2016-06-01,2016-06-07,2112.1298828125,100.60970901245469,0.9984374046325684,1.9968748092651367,-1.1920928955078125e-06,1.1993611933285558e-07,0.6649088398605759,100.27255718667692,100.60970901245469
1,2016-06-01,2016-06-08,2119.1201171875,100.94268353836836,0.998436689376831,1.996873378753662,-1.430511474609375e-06,1.443996670794988e-07,-0.3462484242804298,100.38424491195883,100.94268353836836
1,2016-06-01,2016-06-09,2115.47998046875,100.76928837975656,0.9984358549118042,1.9968717098236084,-1.6689300537109375e-06,1.6817689386804007e-07,-1.8462621566293511,100.43925112164422,100.94268353836836
1,2016-06-01,2016-06-10,2096.070068359375,99.84471190121104,0.9984347820281982,1.9968695640563965,-2.1457672119140625e-06,2.1424350908062442e-07,-1.6179831670461537,100.36493371909006,100.94268353836836
1,2016-06-01,2016-06-13,2079.06005859375,99.0344529551373,0.998433530330658,1.996867060661316,-2.5033950805664062e-06,2.4792236233447595e-07,-0.355745518378047,100.21710252309532,100.94268353836836
1,2016-06-01,2016-06-14,2075.320068359375,98.85630134985398,0.9984322786331177,1.9968645572662354,-2.5033950805664062e-06,2.4747637848221467e-07,-0.3633620437203287,100.08102240577118,100.94268353836836
1,2016-06-01,2016-06-15,2071.5,98.67433528367029,0.9984310269355774,1.9968620538711548,-2.5033950805664062e-06,2.470208455273004e-07,0.6173222406074622,99.95314175830745,100.94268353836836
1,2016-06-01,2016-06-16,2077.989990234375,98.98348105841056,0.9984297752380371,1.9968595504760742,-2.5033950805664062e-06,2.4779475953896307e-07,-0.6439575770759273,99.87233669998271,100.94268353836836
