EpisodeStart,EpisodeEnd,Phase,OptionPayoff,HedgingPnL_excl_tx,TransactionCost,NetPnL,AvgScaledPrice,NumDays
2020-06-01,2020-06-26,2,1.6925757434123625,-3.0503118259333064,0.3963428094270606,-1.7540788919480046,101.69257574341236,20
2020-07-01,2020-07-29,2,2.78105855383437,9.137579516680063,0.4085306748636742,11.510107395650758,102.78105855383437,20
2020-08-03,2020-08-28,2,2.7824205802520083,12.934185044250057,0.4123272013376522,15.304278423164414,102.78242058025201,20
2020-09-01,2020-09-29,2,0.0,-10.824953359175453,0.38856776438622975,-11.213521123561682,95.43455114855787,20
2020-10-01,2020-10-28,2,1.50161033299473,-6.483501072882177,0.39290951396782553,-5.374800253855272,101.50161033299473,20
2020-11-02,2020-11-30,2,7.212543227642868,18.784490883172225,0.4181779762552184,25.578856134559874,107.21254322764287,20
2020-12-01,2020-12-29,2,0.7641212700552131,3.5216258048823477,0.40291454137157234,3.8828325335659883,100.76412127005521,20
2021-03-01,2021-03-26,2,0.0035355720596896845,3.7215404381865085,0.40311430463405046,3.3219617056121478,100.00353557205969,20
2021-04-01,2021-04-29,2,2.9679166989566568,9.517848377881307,0.4089108423720064,12.076854234465959,102.96791669895666,20
2021-05-03,2021-05-28,2,0.0,0.5452287122132304,0.399938116791107,0.14529059542212341,99.40823679495698,20
2021-06-01,2021-06-28,2,0.7337738668136637,4.208945927921349,0.4036018120255299,4.539117982709483,100.73377386681366,20
2021-07-01,2021-07-29,2,0.9767614454094655,4.585964361127424,0.4039788818684013,5.158746924668488,100.97676144540947,20
2021-08-02,2021-08-27,2,1.359167554823074,5.562582988010746,0.4049554995289619,6.5167950433048585,101.35916755482307,20
2021-09-01,2021-09-29,2,0.0,-7.266470496522317,0.39212642162891964,-7.658596918151236,98.41633643939086,20
2021-10-01,2021-10-28,2,2.213277765936013,10.9708307723335,0.41036374424357636,12.773744794025937,102.21327776593601,20
2021-11-01,2021-11-29,2,1.2730875976156142,1.8005708688537254,0.40119356298316233,2.672464903486177,101.27308759761561,20
2021-12-01,2021-12-29,2,3.3672314146960787,12.39004415690792,0.4117829860029869,15.345492585601011,103.36723141469608,20
2022-01-03,2022-01-31,3,0.0,-11.698867635317754,0.38769387356459595,-12.08656150888235,95.35615937732068,20
2022-03-01,2022-03-28,3,1.2881774125149406,12.485989548949362,0.41187898345119256,13.36228797801311,101.28817741251494,20
2022-04-01,2022-04-29,3,0.0,-18.182566372036035,0.3812102986495645,-18.5637766706856,96.59989810869502,20
2022-05-02,2022-05-27,3,0.0,0.13730175032060288,0.3995305300392539,-0.262228779718651,97.12157784912208,20
2022-06-01,2022-06-29,3,0.0,-13.749806473701625,0.38564308530639163,-14.135449559008016,95.20619528797513,20
2022-07-01,2022-07-29,3,2.2586133038968654,15.919178596205029,0.41531219288890725,17.762479707212986,102.25861330389687,20
2022-08-01,2022-08-26,3,1.5813307932681084,-2.956015232149724,0.3964369761419949,-1.7711214150236105,101.58133079326811,20
2022-09-01,2022-09-29,3,0.0,-16.429599999825086,0.3829632373313068,-16.812563237156393,97.40134918179952,20
2022-10-03,2022-10-28,3,1.0962441450100187,12.085798083659824,0.4114788742557485,12.770563354414094,101.09624414501002,20
2022-11-01,2022-11-29,3,1.3811213538614027,5.25747206839489,0.4046502340809466,6.2339431881753455,101.3811213538614,20
2022-12-01,2022-12-29,3,0.0,-11.133600294980141,0.38825914121958505,-11.521859436199726,96.06176109652918,20
2023-01-03,2023-01-31,3,3.569865172781576,13.182883042181004,0.41257579679875495,16.340172418163824,103.56986517278158,20
2023-03-01,2023-03-28,3,0.07733013743126094,1.0046897488748812,0.40039783619172,0.6816220501144221,100.07733013743126,20
2023-05-01,2023-05-26,3,0.0,1.8003527833672592,0.4011931412875924,1.3991596420796668,99.36785201571078,20
2023-06-01,2023-06-29,3,2.8216512897169252,8.298849628616068,0.40769181893984413,10.71280909939315,102.82165128971693,20
2023-07-03,2023-07-31,3,1.1779729816215792,5.977231457875149,0.40537007046634377,6.749834369030385,101.17797298162158,20
2023-08-01,2023-08-28,3,0.0,-6.257689333679309,0.39313512344316537,-6.650824457122474,97.22999798466745,20
2023-09-01,2023-09-29,3,0.0,-10.069751775392405,0.38932308669178434,-10.459074862084188,97.63772238283438,20
2023-10-02,2023-10-27,3,0.0,-7.963482597788982,0.39142940559258654,-8.354912003381568,99.76494493729265,20
2023-11-01,2023-11-29,3,5.116182058193118,14.735487945175521,0.4141286376712328,19.437541365697406,105.11618205819312,20
2023-12-01,2023-12-29,3,1.967984554829087,7.614309137763229,0.4070071735197503,9.175286519072566,101.96798455482909,20
2024-01-02,2024-01-30,3,1.2567078019494176,7.668516837906111,0.40706135518462966,8.5181632846709,101.25670780194942,20
2024-02-01,2024-02-29,3,2.1558783014560987,7.736528406222192,0.40712944691535624,9.485277260762935,102.1558783014561,20
2024-03-01,2024-03-28,3,0.651973625429406,4.558442734781323,0.4039512575292883,4.806465102681441,100.6519736254294,20
2024-04-01,2024-04-26,3,0.0,-5.4764986356721295,0.3939163893591726,-5.870415025031302,97.56623582616315,20
2024-05-01,2024-05-29,3,4.278432266167869,9.890583245057826,0.4092837535540942,13.7597317576716,104.27843226616787,20
2024-07-01,2024-07-29,3,1.2562021848956562,-0.4211476330345363,0.39897186937984647,0.4360826824812734,101.25620218489566,20
2024-08-01,2024-08-28,3,0.3183198875533435,5.334147222044692,0.4047267429328416,5.247740366665194,100.31831988755334,20
2024-09-03,2024-09-30,3,1.669948263082432,8.435010654633146,0.4078278993838599,9.697131018331719,101.66994826308243,20
2024-10-01,2024-10-28,3,1.4857101557367969,4.014563349203939,0.40340745354349816,5.096866051397238,101.4857101557368,20
2024-11-01,2024-11-29,3,3.510616418449075,10.581762676026159,0.4099749764401456,13.68240411803509,103.51061641844908,20
2024-12-02,2024-12-30,3,0.0,-4.629922901590959,0.3947630431215866,-5.024685944712545,99.50757931466778,20
