pnl,payoff,hedging_error
9.807986611430655,7.650769555950376,2.157217055480279
-3.6468264245209925,0.0,-3.6468264245209925
-3.782795506510293,0.0,-3.782795506510293
-4.434569945728425,0.0,-4.434569945728425
-2.4827552052253585,0.0,-2.4827552052253585
-2.9902963129960227,0.0,-2.9902963129960227
-1.7321149322320135,2.266164772249752,-3.9982797044817655
-3.9746207373823648,0.0,-3.9746207373823648
5.9863827605029964,6.548846764900063,-0.5624640043970661
-4.309829182224427,0.0,-4.309829182224427
-3.21665957570469,0.0,-3.21665957570469
-4.463014384034481,0.0,-4.463014384034481
-4.812942473588556,2.274837973021917,-7.0877804466104735
2.3373571578715917,0.5454981311461609,1.7918590267254308
-3.1310412242206085,0.0,-3.1310412242206085
-4.2290340888245055,0.0,-4.2290340888245055
-4.570743784426865,0.0,-4.570743784426865
-1.588107159580876,0.17661764847947836,-1.7647248080603544
-3.7959174540712386,0.0,-3.7959174540712386
-3.716015365960131,5.427970854999828,-9.14398622095996
1.619777015089481,0.1331685553537767,1.4866084597357043
-3.055091159472958,0.0,-3.055091159472958
1.934756100228857,6.312717783105796,-4.37796168287694
0.29346205253205926,2.757427683182044,-2.4639656306499846
-3.43833253145829,0.0,-3.43833253145829
0.890031789585951,0.7316155055827807,0.15841628400317032
-3.2117555400989017,0.0,-3.2117555400989017
-2.8854272093837685,0.02268965791117239,-2.908116867294941
0.6679188288861054,1.2628130106178475,-0.594894181731742
-3.248058793232713,0.0,-3.248058793232713
5.1834141152216535,3.1206768931271966,2.062737222094457
-3.420221222272891,0.0,-3.420221222272891
-0.6907072817201774,4.576646290520259,-5.267353572240436
-3.662719013563096,4.2779660287003765,-7.940685042263473
-5.257943654301418,0.0,-5.257943654301418
9.42977959068782,5.838217534105098,3.591562056582722
-3.791589126386469,0.0,-3.791589126386469
7.544649481890764,4.9297510214752265,2.614898460415538
3.118109776201906,3.8112313517979857,-0.6931215755960798
0.11170459907598282,0.0,0.11170459907598282
13.690412314472209,15.916041143195159,-2.22562882872295
7.053394332647358,0.0,7.053394332647358
-0.4887964410535719,2.949311635496443,-3.438108076550015
-4.440709159565623,5.824556485305692,-10.265265644871315
2.7019662733415637,5.216662437252921,-2.5146961639113576
-4.298155894253433,0.0,-4.298155894253433
-4.214953727070674,0.0,-4.214953727070674
-3.1600773284574086,0.0,-3.1600773284574086
-5.921409481749162,0.0,-5.921409481749162
-1.1833940659267612,1.0624065921917492,-2.2458006581185104
6.127298781474026,11.627716310855547,-5.500417529381521
-4.227298712444742,0.0,-4.227298712444742
-3.942071636433441,0.0,-3.942071636433441
2.607822280029639,3.8884402098774444,-1.2806179298478053
-3.826348427160649,0.0,-3.826348427160649
8.92422150391111,7.730344182365073,1.1938773215460365
-2.1150425767191074,3.8485402736412624,-5.963582850360369
-3.9593820477056694,0.0,-3.9593820477056694
-3.2763854051446204,0.0,-3.2763854051446204
-3.9467164707517255,0.0,-3.9467164707517255
-4.722925340989963,0.0,-4.722925340989963
-5.924245637845254,0.7379745330028982,-6.662220170848152
1.4203371811025898,2.1171697940296355,-0.6968326129270457
0.010734189956397952,7.416761231131403,-7.4060270411750055
-4.044816221413907,0.0,-4.044816221413907
-4.375523035890856,0.0,-4.375523035890856
-1.0784567629660757,5.1384212306761725,-6.216877993642248
-0.4387809193099911,4.491150362560916,-4.929931281870907
-4.570284541488157,0.0,-4.570284541488157
-3.7994407565867374,0.0,-3.7994407565867374
-3.9443836526130207,0.0,-3.9443836526130207
-4.477683164209824,0.0,-4.477683164209824
-3.9745133679539566,0.0,-3.9745133679539566
0.3989596516922373,8.473522343871224,-8.074562692178986
15.073494391236844,12.274437048387256,2.799057342849588
-4.860844470614728,0.2864372289478325,-5.14728169956256
5.30316466821594,5.964762425678657,-0.661597757462717
-3.3999671175418382,0.0,-3.3999671175418382
-4.193973817934937,0.0,-4.193973817934937
-4.197334861236429,0.0,-4.197334861236429
-2.5898675492065615,0.0,-2.5898675492065615
23.5707094727643,9.43978591488333,14.130923557880969
-4.14366794985346,0.0,-4.14366794985346
-3.57745793850958,0.7384664918673138,-4.315924430376894
-4.986171953705313,0.0,-4.986171953705313
10.195975132165907,6.37389126253359,3.8220838696323174
0.16152284484835622,0.0,0.16152284484835622
-3.551948804921728,0.0,-3.551948804921728
3.4877326890555764,1.0044127919647252,2.483319897090851
-2.7597931749470357,0.0,-2.7597931749470357
17.116660548348914,8.616530978795893,8.500129569553021
-3.786513399909057,0.0,-3.786513399909057
-2.8657485804428666,0.2207628562014463,-3.086511436644313
-4.888391009803558,0.0,-4.888391009803558
7.361256354892278,1.566848525957596,5.794407828934682
-3.4375780721789124,0.0,-3.4375780721789124
-3.7477205746170856,0.0,-3.7477205746170856
-6.346580702109485,0.0,-6.346580702109485
-3.5131048934737783,0.0,-3.5131048934737783
-2.389595525310847,0.0,-2.389595525310847
-6.241129978744199,0.8302758414412494,-7.071405820185449
-4.539622346281896,0.0,-4.539622346281896
0.18146351863006135,3.0407437839172644,-2.859280265287203
-3.9337756105152364,0.0,-3.9337756105152364
15.339014459043643,10.001980125605272,5.337034333438371
6.987209379150191,8.554551834203536,-1.5673424550533452
-2.215166931297104,0.0,-2.215166931297104
26.065937509346853,12.31899016483679,13.746947344510062
-3.8733299040304714,0.0,-3.8733299040304714
-4.240326493352033,0.0,-4.240326493352033
9.803038205895655,11.292299803442447,-1.4892615975467915
-4.055382915976231,0.0,-4.055382915976231
-4.730888909970776,1.2676367180541064,-5.998525628024883
7.733176991425982,10.71781843209682,-2.9846414406708384
-3.230683837513815,0.0,-3.230683837513815
-5.1082062834766875,0.0,-5.1082062834766875
10.39839998121477,11.616767503306136,-1.2183675220913663
-4.390594959524584,1.5163076581902004,-5.906902617714785
16.294195126701023,10.087091646719983,6.20710347998104
5.861374791911752,4.581326307114622,1.2800484847971294
-3.1688000437529698,0.0,-3.1688000437529698
-3.247062425625872,0.0,-3.247062425625872
0.23911294108646297,9.991083669027844,-9.751970727941382
24.123630452926815,14.47049779350938,9.653132659417434
-3.3104605601611206,0.0,-3.3104605601611206
14.369788217978932,4.198737200759325,10.171051017219607
-3.683316640999586,0.0,-3.683316640999586
-4.609689573219618,0.0,-4.609689573219618
0.5900397374782038,2.7530565727277008,-2.163016835249497
-3.0197626966193756,1.8988177501011876,-4.918580446720563
1.7330413298308178,1.3635081160366411,0.3695332137941767
-3.9273425807808153,5.062978978469914,-8.990321559250729
-6.03633426188616,0.2415527111855056,-6.2778869730716655
21.19522767099057,10.35860904140064,10.836618629589928
-4.646333958566845,0.0,-4.646333958566845
-3.932960851638352,2.739082168100424,-6.672043019738776
11.241587462686004,2.905870531358559,8.335716931327445
-3.3378855505497067,1.3503664616594477,-4.688252012209155
5.018307225044894,1.0127961835314068,4.005511041513487
-5.687743135255955,0.0,-5.687743135255955
-1.0297983983336143,3.8563615116216425,-4.886159909955257
-4.927262598098937,4.084988623167376,-9.012251221266315
-5.196385244261496,1.4322760175599143,-6.62866126182141
9.97215499048307,8.677649795807554,1.2945051946755157
-4.1911341514446345,1.8895264571077206,-6.080660608552355
-2.7930329479490026,0.0,-2.7930329479490026
-4.9735713801215535,1.4049164828125953,-6.378487862934149
-1.9037098220963584,0.0,-1.9037098220963584
4.038634574266239,6.169302986973975,-2.1306684127077355
5.1486235804171345,6.060664907848036,-0.9120413274309014
-2.5654791820188683,0.0,-2.5654791820188683
-4.780447637215346,0.0,-4.780447637215346
0.028416264277355482,0.0,0.028416264277355482
-2.018278297814835,0.0,-2.018278297814835
-2.5171192041742834,2.1905213659462817,-4.7076405701205655
4.528443439219339,3.098093873704798,1.4303495655145415
1.6828388254900772,0.7380626115552076,0.9447762139348697
-4.416043649851949,1.3285080202761748,-5.744551670128124
-5.057762657184841,0.11116071412604356,-5.168923371310885
-0.45931826040564067,0.7567205311623866,-1.2160387915680273
-4.688310204635681,0.0,-4.688310204635681
-4.6387534787584634,0.0,-4.6387534787584634
4.794660580621491,11.663802537224043,-6.869141956602553
9.089648719936749,2.807060019615861,6.282588700320888
-1.0836220286761473,0.0,-1.0836220286761473
-3.9344950223730906,0.0,-3.9344950223730906
-4.013646029356749,0.0,-4.013646029356749
-2.8925273825227937,0.0,-2.8925273825227937
-1.6403869627888257,0.0,-1.6403869627888257
-3.729892476596189,0.0,-3.729892476596189
-3.640138462675693,0.0,-3.640138462675693
1.6288744097669339,0.9035758154605134,0.7252985943064205
-3.7907341627207174,0.0,-3.7907341627207174
-3.0062589120395797,0.0,-3.0062589120395797
-4.312748810327918,0.0,-4.312748810327918
-2.3193510774407367,0.0,-2.3193510774407367
-1.4934127798395298,4.029254821910243,-5.522667601749773
-5.22948409759836,0.0,-5.22948409759836
-4.251852857247199,0.0,-4.251852857247199
-2.8362309159739536,0.0,-2.8362309159739536
-4.1930720201422975,0.0,-4.1930720201422975
4.461352646344902,7.223532778673118,-2.762180132328216
-5.4876668697638795,0.0,-5.4876668697638795
-4.01332534323807,0.0,-4.01332534323807
5.485749294419712,7.364379658360733,-1.8786303639410207
11.875186165082985,9.164165094003252,2.711021071079733
-2.4500583544821777,0.0,-2.4500583544821777
-3.223672897395063,0.0,-3.223672897395063
13.316935531714154,8.025765278909674,5.291170252804481
-2.7692390349840723,0.0,-2.7692390349840723
2.2701767736410448,7.83472864397028,-5.564551870329235
7.501059268431507,8.108190321442123,-0.6071310530106162
-4.080018452921125,0.0,-4.080018452921125
-3.6042690625237195,2.2954275160438726,-5.8996965785675926
-5.862458292228997,0.0,-5.862458292228997
22.474807047821432,9.388964764347548,13.085842283473884
-2.784218206211778,0.0,-2.784218206211778
-4.489862476373481,0.0,-4.489862476373481
0.2637786685729804,2.389058648669703,-2.125279980096723
-3.4932391658841895,0.0,-3.4932391658841895
23.150602957455668,9.83410830774099,13.316494649714677
-4.2770610612154,0.0,-4.2770610612154
6.422907820303369,5.42377427846327,0.9991335418400986
-4.194115002121262,0.0,-4.194115002121262
-4.012271759763742,0.0,-4.012271759763742
4.314210144458372,3.4286738827677965,0.8855362616905751
-1.8512268744894236,3.147721534369211,-4.9989484088586345
-3.61532312615878,0.0,-3.61532312615878
3.5440554851739803,2.1507192124162913,1.393336272757689
10.871516459376,7.611296059772329,3.2602203996036714
-0.8358276086475636,5.207098464172745,-6.0429260728203085
-4.590862904547336,0.0,-4.590862904547336
-3.789005798046476,0.0,-3.789005798046476
1.1020688998701984,3.9619890630754355,-2.859920163205237
14.638482217044553,2.7697030393892987,11.868779177655254
10.342289305485506,8.856918421119687,1.4853708843658193
8.106691674829365,4.958830826152948,3.1478608486764177
-3.968834594114964,0.0,-3.968834594114964
-3.0544788616327905,0.0,-3.0544788616327905
-4.8231370530207744,0.0,-4.8231370530207744
-4.000693991780822,0.0,-4.000693991780822
-3.8278772494198683,0.0,-3.8278772494198683
-3.3347929064685062,0.0,-3.3347929064685062
0.08137191619496677,5.736417600811649,-5.655045684616682
1.7028880936133077,3.6374704327595566,-1.9345823391462489
-5.120026632359044,0.0,-5.120026632359044
39.456269791799265,19.457585914349764,19.9986838774495
8.073982743369166,5.2329570023574945,2.8410257410116717
-3.6437961629892266,0.0,-3.6437961629892266
-5.005174969007629,0.0,-5.005174969007629
0.8595743824702631,6.229635265034119,-5.370060882563856
9.297763127520039,7.51953519914953,1.7782279283705087
-2.9602665613983485,0.0,-2.9602665613983485
12.791447707610283,6.588570177822945,6.202877529787338
-3.543532626396216,0.0,-3.543532626396216
-5.847671762853874,0.009370033884337658,-5.857041796738212
2.6601154516653174,0.0,2.6601154516653174
-4.093412914373751,0.0,-4.093412914373751
-3.016939549731093,1.220942112674635,-4.237881662405728
-4.612783214325581,2.030837081526002,-6.643620295851583
-3.8106109686056784,0.0,-3.8106109686056784
-3.9332462442673934,0.0,-3.9332462442673934
-4.9842373747601805,0.0,-4.9842373747601805
-5.446002994068995,0.0,-5.446002994068995
-2.896295264854269,0.0,-2.896295264854269
0.7897299851053615,3.7919038889024534,-3.002173903797092
-3.968844545141413,0.0,-3.968844545141413
-1.8741336853374702,0.08431270113642597,-1.9584463864738961
9.648650771900023,7.871975472298857,1.776675299601166
12.687777437855553,5.687151247014938,7.000626190840615
-2.9120342052561137,0.0,-2.9120342052561137
0.6803195777882736,3.9228095261644853,-3.2424899483762117
-3.0369683305971,0.0,-3.0369683305971
-5.377720271560603,0.1714428233090075,-5.549163094869611
10.760369649439896,9.753915402883521,1.006454246556375
-2.9008809923250714,2.4247760049687628,-5.325656997293834
2.2394045414353507,2.661562092615597,-0.4221575511802462
12.5799109694417,7.404577410688859,5.1753335587528415
6.876705090902388,9.642116508945236,-2.7654114180428477
1.2872176800664825,0.25115301499749876,1.0360646650689838
-3.4962062005867063,0.0,-3.4962062005867063
-5.496167273857908,0.0,-5.496167273857908
-4.769284312271255,0.0,-4.769284312271255
5.615838834491979,3.8859248788595693,1.7299139556324095
-1.6736727767540405,1.8773621295377296,-3.55103490629177
5.703486731934766,5.2231927847825546,0.4802939471522114
-3.8247045101793904,0.0,-3.8247045101793904
-3.845301149965019,0.4767644073069164,-4.3220655572719355
0.05563384900167412,7.339089129823208,-7.283455280821533
-2.819847533331093,0.0,-2.819847533331093
-2.012487041716836,1.5609092872283696,-3.5733963289452055
2.648320985469637,8.83436202785839,-6.186041042388753
-3.375709934194544,0.43565052326594866,-3.8113604574604927
5.838027845332262,0.0,5.838027845332262
-3.3348357235910546,0.0,-3.3348357235910546
-2.975022535994905,0.0,-2.975022535994905
-3.4210327313526805,0.0,-3.4210327313526805
4.717343162214165,7.204673468937429,-2.4873303067232637
21.45120416972923,15.117596098925745,6.333608070803486
-4.344480493247128,0.0,-4.344480493247128
-3.66865829325626,0.0,-3.66865829325626
-3.8046770181969367,0.0,-3.8046770181969367
11.726978962216235,8.238228979723402,3.4887499824928323
-3.461164609842859,0.0,-3.461164609842859
-4.354401001703418,0.07196393481662255,-4.426364936520041
15.390788589177173,8.198181401470293,7.19260718770688
-5.8225702874326855,0.0,-5.8225702874326855
11.942526562407052,0.0,11.942526562407052
-4.200123899441166,1.084710669946631,-5.2848345693877965
-3.4646251507336,0.0,-3.4646251507336
-0.6459829139997174,5.341351134795133,-5.9873340487948505
-4.726850997078824,0.39949659251583114,-5.126347589594655
-3.861483829833179,0.0,-3.861483829833179
-3.7653760886259637,2.72415065877027,-6.4895267473962335
-3.2220987648589774,0.0,-3.2220987648589774
-1.5796138485035411,3.4342569449674727,-5.013870793471014
-3.3094116668198232,0.0,-3.3094116668198232
1.6717113629145222,1.367261094933781,0.30445026798074126
7.846456359928306,11.953782339708809,-4.107325979780503
0.24985459728794968,0.0,0.24985459728794968
-1.6948396716016343,0.0,-1.6948396716016343
13.373982145120614,8.03774623110182,5.336235914018793
-3.307614903153289,0.0,-3.307614903153289
-4.277270973810926,0.0,-4.277270973810926
9.828822889468036,6.484834705117265,3.3439881843507706
10.365948934992977,5.710361510842361,4.655587424150616
12.60072455953923,0.0,12.60072455953923
0.0012653706800935666,2.8040086537667577,-2.8027432830866643
0.2749154339405165,3.332833810234007,-3.0579183762934905
5.550869671732548,6.388247283853346,-0.8373776121207976
-3.9631554944371046,0.0,-3.9631554944371046
-2.8597998847361277,0.0,-2.8597998847361277
-3.631904918069712,0.0,-3.631904918069712
4.609376434360273,6.159183867330441,-1.5498074329701677
-3.427660556139745,0.0,-3.427660556139745
-2.463516143542752,0.0,-2.463516143542752
1.8233038725547774,0.0,1.8233038725547774
-2.9115354750772604,0.0,-2.9115354750772604
-4.21931790297422,0.0,-4.21931790297422
-2.866110996870711,1.1449932352927448,-4.011104232163456
4.122409034163909,6.937187720099928,-2.8147786859360187
-3.1436149626588117,0.0,-3.1436149626588117
-0.0546800859052748,5.280084852444858,-5.334764938350133
-2.4371987815598053,2.772345862950843,-5.209544644510649
-3.8964889845579163,0.0,-3.8964889845579163
6.21287366052456,6.947899845844631,-0.7350261853200717
3.672827410928044,0.0,3.672827410928044
-4.604093979230758,6.0156480490983455,-10.619742028329103
-3.019739559215827,1.008870513357465,-4.028610072573292
-4.461057312058754,1.3559636446521353,-5.8170209567108895
-4.425811127322984,0.0,-4.425811127322984
-3.475864173016725,0.10613399133184487,-3.58199816434857
-3.66951528759364,0.0,-3.66951528759364
-4.816729357744863,0.16988093240200897,-4.986610290146872
-2.7586655526022894,0.0,-2.7586655526022894
-3.9375335518420913,0.0,-3.9375335518420913
9.14349496568813,13.915547912090005,-4.772052946401875
3.1544981146047575,7.351467653128751,-4.196969538523993
-2.3033327833527446,0.0,-2.3033327833527446
15.533068160234023,10.122068522332668,5.410999637901355
-3.5767433050050386,1.1465247990425098,-4.723268104047548
-3.204905568394549,0.0,-3.204905568394549
-3.8035843212777,0.0,-3.8035843212777
-3.919245641794624,0.0,-3.919245641794624
-3.6153841731840632,0.0,-3.6153841731840632
-2.5704366643353054,3.4694996801452334,-6.039936344480539
3.8525670580699702,5.559408371598906,-1.7068413135289355
-4.734204080721339,0.0,-4.734204080721339
-3.8645717544098694,0.0,-3.8645717544098694
-4.491815856671843,0.0,-4.491815856671843
3.409308668942783,1.2122412795341262,2.197067389408657
-4.449309848182988,6.162909365006016,-10.612219213189004
-3.701978897854283,0.0,-3.701978897854283
5.098094099975603,0.25306469406262977,4.845029405912973
-4.5863428440369685,2.7254054403669272,-7.311748284403896
7.630091894993762,10.7587956295679,-3.1287037345741373
29.94118668450858,14.365343301019124,15.575843383489456
-4.070766510541822,4.868481236927792,-8.939247747469615
12.238767934267207,9.38111348061193,2.857654453655277
-4.652066309702785,0.0,-4.652066309702785
17.376509610269046,4.371596537043828,13.004913073225218
1.1951705342667633,0.23790027418480975,0.9572702600819536
5.581345868758464,8.11965891841784,-2.5383130496593767
7.501765973371059,1.8383441789390673,5.663421794431992
-5.522724636370107,0.0,-5.522724636370107
-3.031119637453906,0.0,-3.031119637453906
-3.8150923517637425,0.0,-3.8150923517637425
-4.593467105781205,1.1158995608850972,-5.709366666666302
-4.056517800541372,0.8057992938984881,-4.86231709443986
4.841659648752561,8.162322809152286,-3.320663160399725
8.374016656511932,6.868619385756418,1.5053972707555143
