Episode,Phase,EpisodeTotalPnl,EpisodeAvgPnlPerStep,EpisodeLen
974,STABILIZATION,4.878925727889395,0.4957344755092105,30
975,STABILIZATION,5.525081279789569,0.3573988445319282,30
976,STABILIZATION,-4.487283915317518,-0.15023224475835892,30
977,STABILIZATION,4.330097798796643,0.3197669723178768,30
978,STABILIZATION,5.965356051750488,0.14776164550250837,30
979,STABILIZATION,5.470372934243885,-0.03810459285485921,30
980,STABILIZATION,4.156094040745157,-0.04410729340195297,30
981,STABILIZATION,-6.198536559653441,-0.423214356897246,30
982,STABILIZATION,12.015420530816124,0.3341630205969333,30
983,STABILIZATION,1.772042002329227,0.06953206428171035,30
984,STABILIZATION,-13.826069691984006,-0.30546758499742743,30
985,STABILIZATION,6.859596309368503,0.1082239071028504,30
986,STABILIZATION,-0.6090950822377381,-0.2722966263118268,30
987,STABILIZATION,-4.296433766598468,-0.012316019687549347,30
988,STABILIZATION,-5.8515740264993825,-0.3573175530437743,30
989,STABILIZATION,0.34291384701160665,0.17153952034528427,30
990,STABILIZATION,3.348173161459696,-0.3852298655518773,30
991,STABILIZATION,-5.4181175718447525,-0.6367282458654697,30
992,STABILIZATION,3.350070541004355,-0.042706033748154806,30
993,STABILIZATION,-7.951540675985157,-0.16596569232301822,30
994,STABILIZATION,3.5588831610422633,0.10347316104152315,30
995,STABILIZATION,0.2544795264521144,0.032030313106409906,30
996,STABILIZATION,-0.15189916310704815,-0.2858443795563411,30
997,STABILIZATION,-3.5018399398455347,0.1455155471066584,30
998,STABILIZATION,8.891608426673775,-0.3764896943790124,30
999,STABILIZATION,2.6013230917876835,0.20034136117426568,30
1000,STABILIZATION,-0.4402991512348143,-0.00906742523439098,30
1001,STABILIZATION,8.580575927666333,-0.06061375648428523,30
1002,STABILIZATION,-6.010476014508412,-0.36375928950458664,30
1003,STABILIZATION,13.482991449984128,0.2798520878355632,30
1004,STABILIZATION,5.566117376904844,0.18919503996332868,30
1005,STABILIZATION,1.1719850674476684,-0.1447930003780485,30
1006,STABILIZATION,2.9314119726860883,-0.0742457214008387,30
1007,STABILIZATION,-0.9750845727133973,0.06745705269692007,30
1008,STABILIZATION,-4.03810573189045,-0.16519057026976872,30
1009,STABILIZATION,2.4386780748439585,-0.547083426620955,30
1010,STABILIZATION,-3.9027421867511785,-0.06354185709873598,30
1011,STABILIZATION,3.6661676181814027,0.5541472953311016,30
1012,STABILIZATION,1.879062160853439,0.17619446270630082,30
1013,STABILIZATION,-4.555382533227686,-0.5852094008400798,30
1014,STABILIZATION,-3.120128975844517,-0.18845412704656686,30
1015,STABILIZATION,1.6566750489749316,0.17379440347977435,30
1016,STABILIZATION,6.449730660616995,0.37834834244056237,30
1017,STABILIZATION,2.6224348498763916,0.04390312167375225,30
1018,STABILIZATION,-1.475981321163456,0.04434743775161801,30
1019,STABILIZATION,-5.207551273496221,-0.3156075029027727,30
1020,STABILIZATION,-3.145621195234746,-0.05747422766229073,30
1021,STABILIZATION,-0.5904135262144579,-0.0383965792638844,30
1022,STABILIZATION,-2.2955683073808544,0.13528802752330252,30
1023,STABILIZATION,-3.0699467826959386,0.1336868617871632,30
1024,STABILIZATION,-6.494739231559873,-0.6724904124138298,30
1025,STABILIZATION,-0.5678679748574972,-0.0720343685168443,30
1026,STABILIZATION,4.441418803791169,0.06088609607144564,30
1027,STABILIZATION,-6.477404077137539,-0.20095550482940874,30
1028,STABILIZATION,0.3915466811932176,0.25136333399777483,30
1029,STABILIZATION,12.555586700281163,0.3957804132071469,30
1030,STABILIZATION,-0.10253606553274759,-0.10486437011514181,30
1031,STABILIZATION,-2.977476405578312,-0.16865569835516744,30
1032,STABILIZATION,6.870275361524454,-0.06461765866870699,30
1033,STABILIZATION,-0.2169080037091686,-0.010777644623049283,30
1034,STABILIZATION,-4.6861808505718825,-0.08399030806078958,30
1035,STABILIZATION,8.67207168080507,-0.11697846666844376,30
1036,STABILIZATION,-2.212694757501817,-0.7064525029141769,30
1037,STABILIZATION,8.420908582025191,0.6042487025838406,30
1038,STABILIZATION,6.2861794613961495,0.2200201389494511,30
1039,STABILIZATION,4.313623414722849,-0.2825246406776837,30
1040,STABILIZATION,-8.889678068048225,-0.4121541918321873,30
1041,STABILIZATION,-0.6639997553544139,0.07927576364776713,30
1042,STABILIZATION,-3.1566720703653375,-0.4995153092406265,30
1043,STABILIZATION,-9.25414731798865,-0.4915043950435874,30
1044,STABILIZATION,14.281152297020595,0.36132411137221787,30
1045,STABILIZATION,18.36078720345029,0.5917930069222666,30
1046,STABILIZATION,-6.40773764790095,0.16210215309764278,30
1047,STABILIZATION,-7.3680334227092255,-0.21414215973664227,30
1048,STABILIZATION,-4.023201430709159,-0.17946105254056566,30
1049,STABILIZATION,0.20455882915649184,0.16306573765845556,30
1050,STABILIZATION,9.002301827003704,0.5090103470731279,30
1051,STABILIZATION,-0.7835724072524457,0.06701873243984151,30
1052,STABILIZATION,-3.4578047698565575,-0.05818867717106097,30
1053,STABILIZATION,1.5775693282436618,0.04105728558951495,30
1054,STABILIZATION,5.406947575013689,0.06699277460722435,30
1055,STABILIZATION,-1.3901725439599066,-0.8339728999722477,30
1056,STABILIZATION,9.15568922703067,0.9246794667291618,30
1057,STABILIZATION,3.054139465454134,0.13858517265205067,30
1058,STABILIZATION,7.814936610122329,0.2305399262765916,30
1059,STABILIZATION,-9.148684445417455,-0.9693474311095943,30
1060,STABILIZATION,-2.2828044727452275,-0.23277338723492744,30
1061,STABILIZATION,-3.3474901912883444,-0.237664075395733,30
1062,STABILIZATION,-3.3055423941375426,0.28600437162538,30
1063,STABILIZATION,-0.4553474157292666,-0.024196346043982974,30
1064,STABILIZATION,5.333099216361872,0.17203702171048027,30
1065,STABILIZATION,2.267330847739986,0.016744031710328365,30
1066,STABILIZATION,-9.485982819979313,-0.16062600882202893,30
1067,STABILIZATION,10.137314168998518,0.32217418166494605,30
1068,STABILIZATION,3.3989399949830625,0.25828889752811973,30
1069,STABILIZATION,-1.4670064817259534,0.4658779379610712,30
1070,STABILIZATION,6.560887722520342,0.052878290348222244,30
1071,STABILIZATION,0.5296645581669803,0.03684430979212365,30
1072,STABILIZATION,7.620682652330879,0.495183535215315,30
1073,STABILIZATION,-0.9053073016319532,-0.5394159149801349,30
1074,STABILIZATION,6.663071979021505,-0.76819766443994,30
1075,STABILIZATION,-4.647290435881664,0.02375371218748527,30
1076,STABILIZATION,1.8904638879781648,0.14336574875442393,30
1077,STABILIZATION,9.160996398554966,0.33470495731943867,30
1078,STABILIZATION,0.784203601160697,0.11644904909487155,30
1079,STABILIZATION,-9.484790545934647,-0.4607923959100224,30
1080,STABILIZATION,3.5504989151447717,0.19529829228061352,30
1081,STABILIZATION,9.674811138542546,0.34017770268912934,30
1082,STABILIZATION,0.11710805336514538,-1.1800867768513774,30
1083,STABILIZATION,7.52494852602289,0.5415619941760939,30
1084,STABILIZATION,-2.7166896532170854,-0.40221734561387695,30
1085,STABILIZATION,-4.1881309890645095,-0.25050700191300346,30
1086,STABILIZATION,-4.261670255417218,0.15859270088641045,30
1087,STABILIZATION,-3.434281602168595,0.1878014780164158,30
1088,STABILIZATION,6.837893236624209,-0.08512315741077149,30
1089,STABILIZATION,-1.9426458964483349,-0.15739860666672115,30
1090,STABILIZATION,-2.1017450060688243,0.290196752836078,30
1091,STABILIZATION,2.719511900310769,0.24388121190095985,30
1092,STABILIZATION,-1.2428232123800846,0.15996014892300403,30
1093,STABILIZATION,1.602793252487543,0.049691024664352906,30
1094,STABILIZATION,-0.0551675410467366,0.07898371771923383,30
1095,STABILIZATION,9.85702304390244,0.39388889829293444,30
1096,STABILIZATION,-9.863471360052333,-1.3673482702429722,30
1097,STABILIZATION,-1.5066197425209336,0.21521616107131772,30
1098,STABILIZATION,7.79214136209221,0.12363813306890963,30
1099,STABILIZATION,-6.454198244205756,-0.20342083534605576,30
1100,STABILIZATION,4.258874419054458,0.23114622061288906,30
1101,STABILIZATION,-3.9148938252384586,-0.12270314863163691,30
1102,STABILIZATION,-6.010716375181932,-0.04953020894421278,30
1103,STABILIZATION,2.215476516577906,0.28128991538610554,30
1104,STABILIZATION,-3.416960384907054,-0.0444115095595268,30
1105,STABILIZATION,-6.592923516657366,-0.20364678017790175,30
1106,STABILIZATION,7.737687281359474,0.29001164408341573,30
1107,STABILIZATION,-10.226709235730265,-0.50364997207587,30
1108,STABILIZATION,-0.642982394034805,-0.042638560352074015,30
1109,STABILIZATION,11.622775020740338,0.3326571022440712,30
1110,STABILIZATION,-2.3943697297520887,-0.23198744863884624,30
1111,STABILIZATION,-14.685628551709682,-0.7656772903126767,30
1112,STABILIZATION,-1.479168923758863,0.10362471856528095,30
1113,STABILIZATION,-5.625960273199268,-0.08051820064947955,30
1114,STABILIZATION,4.847239536549288,0.12403092994036674,30
1115,STABILIZATION,9.943382852921724,-0.18153640137270272,30
1116,STABILIZATION,-11.598161499639529,0.3162875904437598,30
1117,STABILIZATION,5.816403975025398,0.18048105450598362,30
1118,STABILIZATION,6.856246483079471,0.03263365467421918,30
1119,STABILIZATION,0.6567316399651776,0.20744723962962214,30
1120,STABILIZATION,6.399826847909652,0.0747705764253031,30
1121,STABILIZATION,10.490969357218088,0.28266921732800226,30
1122,STABILIZATION,-5.597022289527434,-0.9275143241064344,30
1123,STABILIZATION,-9.786442781127526,-0.502090162190205,30
1124,STABILIZATION,1.3434047868765129,0.04056855240901659,30
1125,STABILIZATION,-1.3439066148639427,-0.2733368131516134,30
1126,STABILIZATION,-9.30370157874029,-0.22324879764845343,30
1127,STABILIZATION,-6.0724672164664995,-0.1883436260420619,30
1128,STABILIZATION,10.418470024969622,-0.5456502738351683,30
1129,STABILIZATION,-6.098490001903812,-0.3013402891104541,30
1130,STABILIZATION,-14.080857395309266,-0.9389011888162702,30
1131,STABILIZATION,-7.676213244486393,0.09106461257115346,30
1132,STABILIZATION,-5.323455254942723,0.17981210291136598,30
1133,STABILIZATION,-4.423976420876101,-0.026248164199180614,30
1134,STABILIZATION,-6.817029938629585,-0.0411975082747914,30
1135,STABILIZATION,-3.037317152423451,-0.016938265798807542,30
1136,STABILIZATION,-14.101622109199328,-1.266193636537948,30
1137,STABILIZATION,4.242053724918445,0.32698517496137997,30
1138,STABILIZATION,-4.423642641442713,-0.012987920330793065,30
1139,STABILIZATION,-0.1773153319351218,-0.34980505694058095,30
1140,STABILIZATION,1.2075993109769585,0.2427961411080479,30
1141,STABILIZATION,-15.548404652254447,-0.51234984581959,30
1142,STABILIZATION,6.592090763761946,0.10635312740290696,30
1143,STABILIZATION,-6.296506605304802,-0.23441607939869435,30
1144,STABILIZATION,1.4284395259253932,0.2754787961087347,30
1145,STABILIZATION,5.494460041234814,0.02576638256110731,30
1146,STABILIZATION,-0.04408301733829975,-0.13819138669633002,30
1147,STABILIZATION,-5.553983590784936,0.18192473055749622,30
1148,STABILIZATION,4.933202722071232,0.0630011466909304,30
1149,STABILIZATION,-4.595346941487036,-0.4432511022830109,30
1150,STABILIZATION,-3.686766987072349,0.009641976628286298,30
1151,STABILIZATION,1.833414974315121,-0.24664382511056798,30
1152,STABILIZATION,-3.249148386233677,0.011800528467205829,30
1153,STABILIZATION,-1.2953933391112948,-0.06395225737047976,30
1154,STABILIZATION,2.768247159641552,0.08863047785712895,30
1155,STABILIZATION,1.873913288309534,0.0387226587208201,30
1156,STABILIZATION,-1.2225530878788773,-0.45266804211604683,30
1157,STABILIZATION,-10.832439383367028,-0.6257015726410439,30
1158,STABILIZATION,-3.592757319967031,0.1282084070615298,30
1159,STABILIZATION,-14.442492013098096,-0.2848900189453829,30
1160,STABILIZATION,0.4504099826084156,0.12660433791991407,30
1161,STABILIZATION,-3.734245989489752,-0.047655686434405216,30
1162,STABILIZATION,11.610251795850699,0.30534947018415803,30
1163,STABILIZATION,5.819496442519557,0.39793282059514123,30
1164,STABILIZATION,1.3979087130216907,0.7152610452805666,30
1165,STABILIZATION,-4.401773218716548,-0.546656227630329,30
1166,STABILIZATION,12.516708858365206,-0.05266335376690391,30
1167,STABILIZATION,7.532742741379367,0.4215066336895165,30
1168,STABILIZATION,12.115867076237004,0.29780828649468966,30
1169,STABILIZATION,1.7356247719860602,0.04339214691351059,30
1170,STABILIZATION,7.123437286177519,-0.04581848165847942,30
1171,STABILIZATION,-6.83584977701558,-0.2953193071018429,30
1172,STABILIZATION,-2.8579270396989873,-0.4888842148368357,30
1173,STABILIZATION,-6.232177195987487,-0.4254697516450325,30
1174,STABILIZATION,-3.487072750465263,-0.2244304860799741,30
1175,STABILIZATION,-3.067002370803203,0.14026357798377512,30
1176,STABILIZATION,5.283078901046759,0.19182733584554496,30
1177,STABILIZATION,-10.324401085054772,-0.18578633391960514,30
1178,STABILIZATION,7.80145679952667,0.25120067854627626,30
1179,STABILIZATION,6.102298026776797,0.2044568397980468,30
1180,STABILIZATION,-10.651158421649384,-0.46027471478283083,30
1181,STABILIZATION,15.778612546183574,0.8366977185225527,30
1182,STABILIZATION,-6.776145666609095,-1.0936351488002798,30
1183,STABILIZATION,9.987941159717279,0.41727001587486734,30
1184,STABILIZATION,3.2799221979470947,-0.5885077835695581,30
1185,STABILIZATION,8.933817750516768,0.16126964542942362,30
1186,STABILIZATION,-5.0922483430851795,0.041397325172720684,30
1187,STABILIZATION,-2.492704015827596,-0.012519603844420368,30
1188,STABILIZATION,-0.4996491802413926,0.02063415522168614,30
1189,STABILIZATION,-4.435084799042663,-0.04424936822039476,30
1190,STABILIZATION,3.1968402990961136,0.030819192747805105,30
1191,STABILIZATION,2.601545187415813,-0.76141651674511,30
1192,STABILIZATION,-0.9005248780365911,-0.6742659406669239,30
1193,STABILIZATION,-0.24791539483919947,0.41419972626991114,30
1194,STABILIZATION,13.516783960544563,0.1689446585329385,30
1195,STABILIZATION,7.809914544597343,0.4756311961322702,30
1196,STABILIZATION,3.66845165286147,0.0652544332519611,30
1197,STABILIZATION,6.368386151915766,0.3135636089821484,30
1198,STABILIZATION,-3.7640046652953663,-0.009654212354361405,30
1199,STABILIZATION,-3.2231629426971184,0.04827218672742865,30
1200,STABILIZATION,0.6314026809136989,0.09846518949832722,30
1201,STABILIZATION,-7.402091547270629,-0.27975469070096914,30
1202,STABILIZATION,7.093023576930573,-0.7267597669668788,30
1203,STABILIZATION,5.4728398893013726,0.1577204968456637,30
1204,STABILIZATION,-0.5747984905408536,-0.16665787791365788,30
1205,STABILIZATION,-12.15626935103653,-0.47350758557290945,30
1206,STABILIZATION,1.7528709096782895,0.2534481693177283,30
1207,STABILIZATION,5.49048508335855,-0.15056334496495496,30
1208,STABILIZATION,-2.0688934701280375,-0.03295059916031159,30
1209,STABILIZATION,-11.193230137654469,-0.51310876088716,30
1210,STABILIZATION,-6.610280232695764,-0.27557131437858523,30
1211,STABILIZATION,-9.817794721908813,-0.23643060076701727,30
1212,STABILIZATION,4.223364413758555,-0.11858371815610848,30
1213,STABILIZATION,-10.878431461259774,-0.3088036746264322,30
1214,STABILIZATION,-6.035543517470966,-0.1643014714406221,30
1215,STABILIZATION,-0.04424700267344752,0.08901930417890239,30
1216,STABILIZATION,7.741551389805746,0.18449635467917103,30
1217,STABILIZATION,9.972114099705633,0.6568450910243124,30
1218,STABILIZATION,3.4085922763949092,0.334587918373031,30
1219,STABILIZATION,6.880556279733276,0.18788657039723775,30
1220,STABILIZATION,1.7515435842419738,0.12555425889913324,30
1221,STABILIZATION,-4.8048529875930885,-0.03826864557554927,30
1222,STABILIZATION,-5.308196556594445,-0.292341641833117,30
1223,STABILIZATION,-12.010940505047358,-1.5815602743645778,30
1224,STABILIZATION,1.2330962975094277,-0.17554395215075974,30
1225,STABILIZATION,-14.529780033901607,-0.23957240568139054,30
1226,STABILIZATION,-3.5302837716039974,-0.38476533892737746,30
1227,STABILIZATION,-11.364913986477502,-0.31986223684879195,30
1228,STABILIZATION,-3.171644127563288,0.2854387668883143,30
1229,STABILIZATION,-3.00325129595948,0.195973788424741,30
1230,STABILIZATION,5.868197026869623,0.5369366688086913,30
1231,STABILIZATION,2.5405333311823544,0.03478846382484665,30
1232,STABILIZATION,-12.729036193502578,-0.28406074739208287,30
1233,STABILIZATION,1.177617400182037,-0.3858153086280492,30
1234,STABILIZATION,2.3570579240755585,0.22983981739117496,30
1235,STABILIZATION,0.5862564127666268,-0.12934506572177923,30
1236,STABILIZATION,8.963289258798833,-0.3076186808876074,30
1237,STABILIZATION,-2.7848989104259116,0.08785024352324675,30
1238,STABILIZATION,-6.141473772104246,0.24551451740923494,30
1239,STABILIZATION,-7.68998187631965,-0.08748829100207711,30
1240,STABILIZATION,0.06397701770033556,0.24386484453225032,30
1241,STABILIZATION,-0.5950134370366319,-0.4908466056444618,30
1242,STABILIZATION,1.9579398236150136,0.06375611206570157,30
1243,STABILIZATION,5.348138767325195,-0.368399317342627,30
1244,STABILIZATION,-0.3102246175317629,-0.7254563008883819,30
1245,STABILIZATION,-6.71664933916409,-0.4774353889393287,30
1246,STABILIZATION,0.2461332504151682,0.38142421952006167,30
1247,STABILIZATION,-0.9243763187990982,-0.3748928395755088,30
1248,STABILIZATION,5.961519990837414,-0.8033018802541813,30
1249,STABILIZATION,6.2569756832784575,0.07362516452261518,30
1250,STABILIZATION,6.8672430472915424,-0.08204648834497341,30
1251,STABILIZATION,-4.316866278137587,-0.7376105255449157,30
1252,STABILIZATION,-3.5418608018769744,-0.2759326517152767,30
1253,STABILIZATION,-10.239044855048105,0.10001397156232687,30
1254,STABILIZATION,-3.47704456296799,-0.09262185703940287,30
1255,STABILIZATION,4.074159073717948,0.08756115374540976,30
1256,STABILIZATION,0.7105938262530999,0.01347266218771343,30
1257,STABILIZATION,-8.8269497160345,-0.24433163658948828,30
1258,STABILIZATION,-9.45294748030127,-0.17428341892205043,30
1259,STABILIZATION,-9.587630541099582,-0.23195676390570844,30
1260,STABILIZATION,7.64882244231162,0.4446553745182705,30
1261,STABILIZATION,-0.29570765400135773,-0.3208271781762692,30
1262,STABILIZATION,-0.10381800559087975,0.285604391608356,30
1263,STABILIZATION,2.4533629672498902,-0.0027237465761400514,30
1264,STABILIZATION,-0.7719335845316246,-0.20479751610606917,30
1265,STABILIZATION,-8.942439430097304,-0.7100017453239598,30
1266,STABILIZATION,-7.160666799441644,-0.8542988076982447,30
1267,STABILIZATION,-4.990774589906092,-0.26342757800664535,30
1268,STABILIZATION,-7.00964177010132,-0.13946818200161903,30
1269,STABILIZATION,4.360301349272405,0.30751545949286563,30
1270,STABILIZATION,1.1931841672984935,0.26690386122980186,30
1271,STABILIZATION,4.021952310480466,-0.003287862424246494,30
1272,STABILIZATION,-0.48308484511573824,-0.07951487185621679,30
1273,STABILIZATION,11.9800253539971,0.3996726832042526,30
1274,STABILIZATION,1.3510873341757104,-0.17511982585081576,30
1275,STABILIZATION,2.591430412723723,-0.0363253328931723,30
1276,STABILIZATION,-3.7363063373058107,-0.40035012512590595,30
1277,STABILIZATION,-8.328005791209575,-0.554537485739129,30
1278,STABILIZATION,-5.264511330694578,-0.6780151315618731,30
1279,STABILIZATION,7.550429496648186,0.45033428387687274,30
1280,STABILIZATION,-11.664817642845852,-0.4551936011883618,30
1281,STABILIZATION,12.702247491130363,0.4722625490456912,30
1282,STABILIZATION,0.19537684293093402,0.14920759295058197,30
1283,STABILIZATION,6.442409086821039,-0.5267844978901051,30
1284,STABILIZATION,-13.940559956312518,-0.8412308204841834,30
1285,STABILIZATION,4.604937075119207,0.01731569885525547,30
1286,STABILIZATION,12.012823577182148,0.5839548553388914,30
1287,STABILIZATION,-5.118514150606175,-0.06170855022283961,30
1288,STABILIZATION,4.613040875053371,0.09464086822637764,30
1289,STABILIZATION,0.011653093595944044,-0.1050248483565632,30
1290,STABILIZATION,3.187113040003296,0.29318872786687156,30
1291,STABILIZATION,-1.4161824070047064,-0.06774325836737637,30
1292,STABILIZATION,-9.123106270417576,-0.0957498438600575,30
1293,STABILIZATION,4.126021100797389,-0.16818526708497392,30
1294,STABILIZATION,-3.2403127154711697,-0.6384856026867687,30
1295,STABILIZATION,-20.44831132031961,-1.457897850195834,30
1296,STABILIZATION,-3.961061739278535,-0.39716907264733947,30
1297,STABILIZATION,9.359711783117607,-0.5359135047386803,30
1298,STABILIZATION,5.902312560199611,0.07547210423028693,30
1299,STABILIZATION,-5.216164614684817,0.1587068988584421,30
1300,STABILIZATION,-4.081502877797679,0.2902634361851579,30
1301,STABILIZATION,5.894174036026025,0.16354714689912475,30
1302,STABILIZATION,-1.8949022821363009,-0.07447231462488875,30
1303,STABILIZATION,-20.518324646160476,-0.4786256724819197,30
1304,STABILIZATION,0.08483046036919208,-0.07633436474660452,30
1305,STABILIZATION,0.10165297831465292,-0.1276595915263545,30
1306,STABILIZATION,-0.14782768379263903,-0.21032503660603802,30
1307,STABILIZATION,12.9314283594442,-0.01583063834731607,30
1308,STABILIZATION,2.5653759988082294,0.09407616947547716,30
1309,STABILIZATION,-2.302549290435323,0.1515875087747981,30
1310,STABILIZATION,-14.836982994615703,-0.4223054775187935,30
1311,STABILIZATION,2.5433824378684693,-0.4883020803585386,30
1312,STABILIZATION,0.48178054150065036,0.3438373526409096,30
1313,STABILIZATION,-10.208476440556417,-0.20332318379875158,30
1314,STABILIZATION,5.752988096899082,0.05257436637358434,30
1315,STABILIZATION,-1.6792843660804118,0.08538321455476021,30
1316,STABILIZATION,-1.9376948677458021,-0.4052743390990283,30
1317,STABILIZATION,3.1119981374730035,-0.3949018309724244,30
1318,STABILIZATION,2.140991956444881,-0.03536673569059271,30
1319,STABILIZATION,-2.873381188768213,-0.1103245966176163,30
1320,STABILIZATION,7.062318314721728,0.4502239519323665,30
1321,STABILIZATION,-0.3030271633511992,-0.03913834207303343,30
1322,STABILIZATION,-2.4126127667429706,-0.07823048792526441,30
1323,STABILIZATION,2.646840917504723,0.3370446141157964,30
1324,STABILIZATION,-5.2137014539348865,-0.42333249990308736,30
1325,STABILIZATION,13.26632381966501,0.23710236933231457,30
1326,STABILIZATION,0.03957459291526074,0.12186601193839017,30
1327,STABILIZATION,3.4058844822565466,-0.4167909415401964,30
1328,STABILIZATION,-5.289911938771959,-0.5848086994399571,30
1329,STABILIZATION,13.339360853487866,0.26882115692253195,30
1330,STABILIZATION,10.525407689369466,0.33459873521972944,30
1331,STABILIZATION,8.033688271172494,-0.5043321269864254,30
1332,STABILIZATION,7.822685400236064,-0.16024879454310803,30
1333,STABILIZATION,-9.551503695224074,-1.034042980841768,30
1334,STABILIZATION,-13.291754469422504,-0.3249803864525376,30
1335,STABILIZATION,12.384982494334967,0.7051157753055518,30
1336,STABILIZATION,-5.730267626900196,0.08997433013547562,30
1337,STABILIZATION,-8.563664545632996,0.058676972711185785,30
1338,STABILIZATION,10.385400520011522,-0.12458667745141026,30
1339,STABILIZATION,-10.967426623107796,-0.7885410413593746,30
1340,STABILIZATION,2.3047212465947484,-0.03826515609270985,30
1341,STABILIZATION,1.4950640990126962,0.20603980327450688,30
1342,STABILIZATION,-12.076957493830136,-0.6464458477612147,30
1343,STABILIZATION,-3.2459439412671465,-0.26756390785737943,30
1344,STABILIZATION,-1.521149396300953,0.3484813078940076,30
1345,STABILIZATION,-0.20968800051679562,-0.2112555109365392,30
1346,STABILIZATION,5.943765394130429,-0.06743480642760957,30
1347,STABILIZATION,-9.163365363588449,-0.8567236646551514,30
1348,STABILIZATION,4.849060967163275,0.057477539659526074,30
1349,STABILIZATION,4.412527398325871,-0.3766304217421481,30
1350,STABILIZATION,-5.426263077588058,-0.7828251328072848,30
1351,STABILIZATION,9.922799084926284,-0.3850837806529225,30
1352,STABILIZATION,-6.731377087990329,-0.4587031892747981,30
1353,STABILIZATION,2.6735607963695487,0.4167545474106931,30
1354,STABILIZATION,-2.112102569330821,0.2995509478732966,30
1355,STABILIZATION,-5.628025461590565,-0.14868418158449662,30
1356,STABILIZATION,3.368630502000636,0.28828050279300743,30
1357,STABILIZATION,0.09492432814322703,0.2679866643125565,30
1358,STABILIZATION,-6.2631007858387004,-0.5610956026722475,30
1359,STABILIZATION,-0.6630433829797265,0.10934672089673764,30
1360,STABILIZATION,15.912018718424056,0.12018801315868899,30
1361,STABILIZATION,7.869423246876865,0.01688894716877464,30
1362,STABILIZATION,-1.9290089716038537,-0.22215864810108849,30
1363,STABILIZATION,-2.002090117798026,-0.6789859448032632,30
1364,STABILIZATION,0.1571222155246788,-0.260226249916552,30
1365,STABILIZATION,0.4000259369572181,0.24533586993999343,30
1366,STABILIZATION,-6.918464288280196,-0.3021707031219765,30
1367,STABILIZATION,6.708514343652585,-0.5000023306594986,30
1368,STABILIZATION,10.147472556679526,0.00927543363574559,30
1369,STABILIZATION,-3.0133676375106804,0.05242407018675769,30
1370,STABILIZATION,2.2496248204114537,0.06667994052543084,30
1371,STABILIZATION,-9.079236617425662,-0.38787759208693656,30
1372,STABILIZATION,-11.154836103048844,-0.9418468913970395,30
1373,STABILIZATION,4.286144978499448,-0.31412632405752394,30
1374,STABILIZATION,2.581633725876228,-0.31711802184679777,30
1375,STABILIZATION,-3.4274542985612193,-0.05814949434222415,30
1376,STABILIZATION,-5.814140535303957,-0.1811313978418179,30
1377,STABILIZATION,8.919214954029858,0.42819544476830707,30
1378,STABILIZATION,6.990739473908258,-0.10578433648298126,30
1379,STABILIZATION,-13.84668036238721,-0.49459403592562734,30
1380,STABILIZATION,-6.602570843432977,-0.29816444846660406,30
1381,STABILIZATION,5.04737926084846,0.1749594061326825,30
1382,STABILIZATION,9.58308256322096,0.32795275176887245,30
1383,STABILIZATION,-8.34802706255205,-0.0973087042540313,30
1384,STABILIZATION,8.776528948545694,0.5064950561805335,30
1385,STABILIZATION,-0.8461136072027968,0.35826521441426873,30
1386,STABILIZATION,0.7297746686561768,-0.07451999471080403,30
1387,STABILIZATION,-2.253982803641885,0.06757312235113443,30
1388,STABILIZATION,-1.5010211790720343,-0.26746051552699596,30
1389,STABILIZATION,14.2648587801819,0.13733363276744978,30
1390,STABILIZATION,7.559983670377537,0.4089591250218743,30
1391,STABILIZATION,3.4118861442944675,0.2562325840928754,30
1392,STABILIZATION,-4.77225688060459,-0.5718710742611192,30
1393,STABILIZATION,-7.609180712008297,-0.05817259527563205,30
1394,STABILIZATION,-1.5493401629064771,-0.651932085090489,30
1395,STABILIZATION,4.861251899214858,0.059324056465267165,30
1396,STABILIZATION,5.508388824901641,0.543450145957848,30
1397,STABILIZATION,11.26697121287805,0.17069527712245708,30
1398,STABILIZATION,-0.19392797763223127,0.06274626380724593,30
1399,STABILIZATION,1.4440930388645945,-0.04320142609865523,30
1400,STABILIZATION,-3.2975033857406677,-0.05354628109819173,30
1401,STABILIZATION,-1.9225416119236918,0.17129984074290838,30
1402,STABILIZATION,2.958321811038987,-0.24185050338433134,30
1403,STABILIZATION,-2.100526389721701,-0.16156768165624807,30
1404,STABILIZATION,-9.011495749026171,-0.19613789075360877,30
1405,STABILIZATION,-7.049087442518681,0.02052597814189703,30
1406,STABILIZATION,-5.727011950208052,-0.058330565653654604,30
1407,STABILIZATION,-3.0448801786907134,0.16280726022171332,30
1408,STABILIZATION,-5.143121263553181,-0.05167731835393431,30
1409,STABILIZATION,5.44504280451178,0.3915971850249572,30
1410,STABILIZATION,8.32700079331861,0.16308156097513565,30
1411,STABILIZATION,1.6577348007513453,-0.10611778804075746,30
1412,STABILIZATION,-4.744346259855082,-0.44952940625650223,30
1413,STABILIZATION,-7.287620055959651,-0.1379663305901697,30
1414,STABILIZATION,4.94462564239859,0.06870150926489914,30
1415,STABILIZATION,-6.301276987653951,-0.6762522628972018,30
1416,STABILIZATION,5.370466901053514,0.37069949823730514,30
1417,STABILIZATION,-4.83141454971241,0.06620923117390297,30
1418,STABILIZATION,-6.038719197438733,-0.3806331136217922,30
