Episode,Phase,EpisodeTotalPnl,EpisodeAvgPnlPerStep,EpisodeLen,TerminalRepErr,Empirical_RL_CVaR,Empirical_BS_CVaR,Delta_CVaR_RL_minus_BS,Critic_CVaR_Estimate,Empirical_RL_Q5,Critic_u,MeanXi,MeanSigma,ActionStd,CorrActionRet,ModeEntropy
2956,STABILIZATION,1.0255266268604073,0.06148647806767023,30,-1.0255266268604073,-0.8990787422399134,-0.26224023232173815,-0.6368385099181753,1.0970788200696309,-0.4660183189548526,0.2991752485434214,-0.48190956711769106,1.1824209173520406,0.3475063681782256,0.14560212549618742,1.0948156118392944
2957,STABILIZATION,4.541699093021562,0.08686009093383358,30,-4.541699093021562,-0.7817661289945771,-0.3654425112896367,-0.4163236177049404,1.113138496875763,-0.5423874284006351,0.3159612993399302,-0.4819485565026601,1.1813755909601846,0.3231048014910763,0.34876036367997243,1.094860315322876
2958,STABILIZATION,-0.45166040176256494,0.1471368147026137,30,0.45166040176256494,-0.7742757149925403,-0.7258207408458156,-0.04845497414672473,1.111046036084493,-0.49122410494860924,0.3148248702287674,-0.48195432921250664,1.1799633979797364,0.319486606359802,-0.0036454936577008565,1.0949175357818604
2959,STABILIZATION,-5.552093652800428,-0.03481935163914617,30,5.552093652800428,-1.6658523520500383,-0.8411311046151243,-0.824721247434914,1.1033188382784525,-1.3020105395655648,0.3080518434445063,-0.481952103972435,1.1785476048787435,0.3778144464361466,-0.2685365975175654,1.0950204133987427
2960,STABILIZATION,2.415302738261848,-0.01814421564313105,30,-2.415302738261848,-0.6839300436901556,-0.433539795313291,-0.25039024837686463,1.1131364266077677,-0.5361245930685236,0.3187653531630834,-0.48196270763874055,1.177228311697642,0.3253095462562635,0.2445682481447267,1.0952105522155762
2961,STABILIZATION,-6.067837436999919,0.11176695017181329,30,6.067837436999919,-1.9188857092092413,-0.5913387965198308,-1.3275469126894106,1.1075797239939371,-1.540285248548984,0.3141909728447596,-0.48196147779623666,1.1757715781529745,0.34197695478397777,-0.18754877529384928,1.0953086614608765
2962,STABILIZATION,4.345546286980297,-0.1303937772974128,30,-4.345546286980297,-1.766844534019753,-0.5628879995099253,-1.2039565345098278,1.0893118023872375,-1.0195264300049491,0.2969646354516347,-0.4819411069154739,1.1742118318875632,0.3564744807292762,-0.0710855714121187,1.095393419265747
2963,STABILIZATION,-4.132127819767586,-0.15233209585160687,30,4.132127819767586,-1.692792391314726,-0.30001918073668454,-1.3927732105780415,1.0945727268854777,-1.141842796708231,0.30291146636009214,-0.4819633732239405,1.1732129812240601,0.3367510879148735,-0.03387560463668007,1.0954774618148804
2964,STABILIZATION,9.232792393369518,-0.33294822991736284,30,-9.232792393369518,-1.5867748375786732,-0.2253911898299024,-1.3613836477487709,1.104469609260559,-1.4573911724614415,0.31375721395015715,-0.48196201821168266,1.171805735429128,0.35767541267464403,0.034168280627332924,1.0955660343170166
2965,STABILIZATION,0.3544844331647478,0.0068804214218332,30,-0.3544844331647478,-1.3128908575630558,-0.33458953181325,-0.9783013257498058,1.11695286432902,-0.5557266578111386,0.32682105600833894,-0.48199922939141593,1.1709747393925984,0.3095981973667899,-0.13761969052647877,1.0956028699874878
2966,STABILIZATION,11.557610128336293,0.021593235095760964,30,-11.557610128336293,-3.184553735505302,-0.5085814571332217,-2.6759722783720807,1.129762021700541,-1.9756459766306302,0.3405391494433085,-0.48200583159923555,1.1696329196294148,0.3062384192518005,0.13305813851599346,1.0956412553787231
2967,STABILIZATION,1.8369373015750683,0.11661417196411901,30,-1.8369373015750683,-0.7279685945948975,-0.4737656762928669,-0.25420291830203057,1.1312135815620423,-0.5912421604217615,0.3425945699214935,-0.48203943371772767,1.1687644561131796,0.3265989413528628,0.10463436460521822,1.0957441329956055
2968,STABILIZATION,2.0148953605308457,-0.048750837467717106,30,-2.0148953605308457,-1.4623581534347327,-0.8604173313768206,-0.6019408220579121,1.1300913333892821,-1.322948727705096,0.34248835146427153,-0.48203898866971334,1.1672583222389221,0.31056914264888325,-0.028975597577161744,1.0958480834960938
2969,STABILIZATION,-3.2055534092865487,0.26833849583209696,30,3.2055534092865487,-0.5533852785586908,-0.491869203185985,-0.061516075372705814,1.1355413715044658,-0.48639512123193107,0.3488445868094762,-0.4820487966140111,1.165923019250234,0.3168385429567777,-0.23292260469785445,1.095991611480713
2970,STABILIZATION,9.881469341549936,-0.1415453172222106,30,-9.881469341549936,-1.3665476386175102,-0.45876829186837376,-0.9077793467491364,1.1341710130373637,-1.1824369595164819,0.34842557410399116,-0.482049427429835,1.1645135919253031,0.31266017362345977,0.23270601385747605,1.096099615097046
2971,STABILIZATION,8.835261386695342,-0.08850708686922193,30,-8.835261386695342,-2.131270624224091,-0.3087220086828436,-1.8225486155412471,1.1347666144371034,-1.7926987681544657,0.3499575217564901,-0.4820566376050313,1.1631315231323243,0.31943217294290766,-0.05053134379476534,1.0962084531784058
2972,STABILIZATION,-0.3231084625507553,0.1408935179619033,30,0.3231084625507553,-1.0794892045236688,-0.3402305955148668,-0.739258609008802,1.147661523024241,-0.902057498138135,0.36354514261086784,-0.4820990790923437,1.1621381759643554,0.3421143700168279,-0.13851782332382476,1.0962885618209839
2973,STABILIZATION,12.917472933428623,-0.45714667598164244,30,-12.917472933428623,-2.890195544499049,-0.3303827740577797,-2.559812770441269,1.1515631953875223,-1.6858497190742212,0.36863287091255187,-0.4820867041746775,1.1603706240653993,0.32142357014693773,0.07773901748381823,1.0963860750198364
2974,STABILIZATION,-2.4602481802619853,0.06596831533695023,30,2.4602481802619853,-1.1966927641039329,-0.1889741879951743,-1.0077185761087586,1.157831879456838,-0.8838060280503481,0.37560931543509163,-0.4821300317843755,1.1593555529912314,0.3583900172641869,-0.12172202235516921,1.0965120792388916
2975,STABILIZATION,-2.01909706745044,-0.012846003703308186,30,2.01909706745044,-1.1643442417632697,-0.5319741048470153,-0.6323701369162543,1.158505872885386,-1.0398054508573578,0.37728465100129444,-0.4821394254763921,1.1578787684440612,0.32929694234813434,-0.2100394960181501,1.096638798713684
2976,STABILIZATION,0.40018242092160616,0.0806022440376556,30,-0.40018242092160616,-0.7311825219961352,-0.32898200276532386,-0.40220051923081135,1.1576758027076721,-0.43275582253667333,0.37742431263128917,-0.4821480423212051,1.1564482212066651,0.3638765034459868,0.08142373353199331,1.096725344657898
2977,STABILIZATION,-5.671206778534171,-0.021856776597683147,30,5.671206778534171,-1.2198911885269066,-0.37142784445825755,-0.8484633440686491,1.1463863134384156,-1.1761577459543928,0.3668113301197688,-0.4821640064318975,1.1554579854011535,0.3610160048163781,0.14261369413033373,1.0968323945999146
2978,STABILIZATION,-2.111179030435242,0.1019074206969543,30,2.111179030435242,-1.1357275685537052,-0.26670227264672447,-0.8690252959069806,1.129879852135976,-0.8266573139040424,0.3513625750939051,-0.4821369081735611,1.1538691719373066,0.30262143686451276,-0.12467042174252749,1.0968348979949951
2979,STABILIZATION,-0.9204794556112886,0.056058069017558734,30,0.9204794556112886,-0.578946643587786,-0.48172319987774187,-0.09722344371004416,1.1140352805455527,-0.5160799467006082,0.3367011020580927,-0.4820950488249461,1.1520831346511842,0.32826770657781423,0.14746635633023664,1.0968313217163086
2980,STABILIZATION,0.8297596899410211,0.16573783270162815,30,-0.8297596899410211,-0.4577061769450469,-0.29773983917831104,-0.15996633776673586,1.094504177570343,-0.3403737386902478,0.3181573063135147,-0.4820708354314168,1.150601065158844,0.3043042568962483,-0.09225187529005098,1.096787452697754
2981,STABILIZATION,-2.1711163913728155,0.15513371305604176,30,2.1711163913728155,-0.7530788865868359,-0.4354966723614603,-0.3175822142253756,1.0892860333124796,-0.4394915063373438,0.313964503010114,-0.48205001652240753,1.1490652839342752,0.3409131869401661,-0.17578828027141533,1.0967251062393188
2982,STABILIZATION,1.9573882723703278,-0.04337401229862718,30,-1.9573882723703278,-2.1644809662674183,-0.444160985338958,-1.7203199809284602,1.047891410191854,-1.0005745806341593,0.2738060320417086,-0.48199004530906675,1.147186819712321,0.34766571490537496,-0.09512281306094135,1.09666109085083
2983,STABILIZATION,0.5958389595909881,-0.0016149601583676694,30,-0.5958389595909881,-0.9041387210128861,-0.6208226020486557,-0.28331611896423037,1.0254043896993001,-0.7574435873801548,0.2523409237464269,-0.48197255929311117,1.145658826828003,0.28284107663583946,-0.09736821721588232,1.0964760780334473
2984,STABILIZATION,3.1684948093988323,-0.1371903747059657,30,-3.1684948093988323,-1.361774081114202,-0.7036461072063754,-0.6581279739078266,0.99187504251798,-0.9573333259261142,0.21998771627744038,-0.4819314509630203,1.1438841104507447,0.3240911724235172,-0.08239654045963543,1.0963026285171509
2985,STABILIZATION,-5.700235090518126,-0.14285707387049337,30,5.700235090518126,-1.2266827812017094,-0.42342195349508266,-0.8032608277066267,0.9728752275307974,-1.1996220720823623,0.20198221753040949,-0.4819100419680277,1.1423941095670065,0.3908716107730828,-0.27910191456629624,1.0961015224456787
2986,STABILIZATION,1.532888948098909,-0.09035174086086843,30,-1.532888948098909,-1.7831227546556954,-0.430265882797092,-1.3528568718586034,0.9515209138393402,-0.9789042029120238,0.1816341737906138,-0.48188369075457255,1.1408826073010763,0.30571308722572565,0.1060385900089841,1.0958995819091797
2987,STABILIZATION,-3.840822729700606,-0.028004048052327472,30,3.840822729700606,-1.2271446817952465,-0.5943998101454406,-0.6327448716498059,0.9496175587177277,-0.8495029418901778,0.1806388184428215,-0.4818732738494873,1.139529049396515,0.284524722297692,-0.24239137975554303,1.0957139730453491
2988,STABILIZATION,2.2773474819447013,0.17511540413367946,30,-2.2773474819447013,-0.814200760129813,-0.13615752453088056,-0.6780432355989324,0.9378875394662222,-0.18805913882432113,0.16981378197669983,-0.4818620175123215,1.138179322083791,0.36016295346405586,0.1534088306181697,1.0955125093460083
2989,STABILIZATION,-1.6775642105736812,-0.05849169279222185,30,1.6775642105736812,-1.6104458516593645,-0.5320463823511692,-1.0783994693081953,0.9343765278657278,-1.0273910697540731,0.16723822777469952,-0.4818475385506948,1.1367819984753926,0.35226170871647017,-0.22431354574604917,1.0953127145767212
2990,STABILIZATION,0.29018150933091597,0.14160042072299206,30,-0.29018150933091597,-0.6178862082669809,-0.3851815335930713,-0.23270467467390965,0.9194397330284119,-0.3464259796512164,0.15310180212060612,-0.4818366467952728,1.1355876286824544,0.31421107044305,-0.05685366796930636,1.0950850248336792
2991,STABILIZATION,19.404845014907828,-0.3000967137894554,30,-19.404845014907828,-2.500450651976866,-0.5157258966747889,-1.9847247553020773,0.906146256128947,-2.3267163797297354,0.14069314450025558,-0.4817975550889969,1.134246555964152,0.3306815586639578,0.4164915740454542,1.0948967933654785
2992,STABILIZATION,-1.5507545612634281,0.09832780918183737,30,1.5507545612634281,-1.212577120306309,-0.0755364319382773,-1.1370406883680317,0.8892852008342743,-0.9167553650053328,0.12414423525333404,-0.48183873693148294,1.1338155349095662,0.3259254736416106,0.13919700017523834,1.0947496891021729
2993,STABILIZATION,-0.14991934302373064,0.03656093803553483,30,0.14991934302373064,-1.073650533018312,-0.18102463590650086,-0.8926258971118111,0.8968937039375305,-0.6538479576534569,0.13269608741005262,-0.48181667923927307,1.1324007789293924,0.3858235912128976,-0.22190503038885634,1.0946078300476074
2994,STABILIZATION,4.4564464439647535,0.12782795436931937,30,-4.4564464439647535,-0.8919982384983918,-0.3933994352433921,-0.49859880325499967,0.8663330058256785,-0.6882633149537742,0.1028209305057923,-0.48181730111440024,1.1313854018847147,0.34492720041495883,-0.21273537777629575,1.094468593597412
2995,STABILIZATION,3.9513871856301246,-0.07608820261922064,30,-3.9513871856301246,-2.031990275813286,-0.8212548800365436,-1.2107353957767424,0.8725521326065063,-1.6441223828479898,0.10987521857023239,-0.4818179776271184,1.1301483670870462,0.37429687702549924,-0.07280593008460781,1.0943012237548828
2996,STABILIZATION,0.0602061253437285,0.01375309550964922,30,-0.0602061253437285,-1.2704460352376437,-0.5659262783037942,-0.7045197569338495,0.8573804179827372,-0.9457562099409087,0.09522730136911074,-0.4818444053332011,1.1293923377990722,0.3688073535742358,0.1469862852754665,1.094124674797058
2997,STABILIZATION,1.757404580022683,0.12722018437736005,30,-1.757404580022683,-0.9685169478096294,-0.2946747283013593,-0.6738422195082701,0.8486933628718059,-0.5657093232697393,0.08593395533583438,-0.4818470001220703,1.1302927374839782,0.34997828039845624,0.29898458126378,1.0939711332321167
2998,STABILIZATION,7.031443397874621,-0.10009407339622046,30,-7.031443397874621,-1.182025318053234,-0.2867487028963833,-0.8952766151568508,0.8339771111806233,-0.9767036638481637,0.07080519591011883,-0.4818393687407176,1.1308981895446777,0.3446488276182212,0.16340209263454905,1.0937988758087158
2999,STABILIZATION,-2.7621542870390274,0.16155271400660295,30,2.7621542870390274,-1.195466408207611,-0.29131536193611707,-0.9041510462714939,0.8573935310045878,-0.6844964629054039,0.0938290638383478,-0.48185554444789885,1.1314922412236532,0.3807664573210217,-0.061014637630393054,1.0936040878295898
3000,STABILIZATION,-1.9969680072514826,0.07383565034986458,30,1.9969680072514826,-1.1790128616810085,-0.40671616599964266,-0.7722966956813658,0.8260809659957886,-0.9851908437964398,0.06205385516708096,-0.4818755159775416,1.1321930726369223,0.35739860120504613,-0.2439498364287766,1.0932559967041016
3001,STABILIZATION,2.797761721876622,0.008741690751013527,30,-2.797761721876622,-1.9004346470998317,-0.5734942641784292,-1.3269403829214026,0.8021578888098398,-1.430182074383232,0.03808552817984794,-0.4818549027045568,1.1322443683942158,0.32692364375312305,0.0015683945112550674,1.0928785800933838
3002,STABILIZATION,0.3078202722675015,-0.007950124513408968,30,-0.3078202722675015,-1.6671039223651922,-0.9384916751582612,-0.7286122472069311,0.8011791169643402,-1.0772802863951547,0.03690930864152809,-0.4818666736284892,1.1325459559758504,0.35637739543818425,0.05129656473881304,1.0925462245941162
3003,STABILIZATION,-2.060898316291309,-0.038853691282474144,30,2.060898316291309,-1.0951594481727094,-0.4894064536481523,-0.6057529945245571,0.7659741083780924,-0.9968438531928128,0.0017434410750865937,-0.4818646818399429,1.1324864228566487,0.3910216063466386,0.16877652383146557,1.0921223163604736
3004,STABILIZATION,4.021883978561502,-0.005946501555361202,30,-4.021883978561502,-0.8022023252752866,-0.3778790731745206,-0.424323252100766,0.7453608393669129,-0.7317504074460792,-0.01900385021920859,-0.48189573486646015,1.132708772023519,0.3646760565620261,-0.0036018337101925094,1.091566562652588
3005,STABILIZATION,6.275180650617901,-0.11613591953699469,30,-6.275180650617901,-1.246736562959816,-0.3657740926769261,-0.8809624702828898,0.7420992851257324,-0.9182783703509381,-0.022372804240634044,-0.48190438946088154,1.1328745404879252,0.2925849490377256,-0.13237481607727586,1.0908699035644531
3006,STABILIZATION,2.1676282853695055,-0.053114297982232404,30,-2.1676282853695055,-0.8319661624869727,-0.1999857962340967,-0.631980366252876,0.7761041581630707,-0.7753560416716239,0.011273234089215597,-0.48195625444253287,1.133445966243744,0.3591689407610386,0.3041903028614381,1.0901613235473633
3007,STABILIZATION,-7.775107062210354,-0.03672293896816744,30,7.775107062210354,-1.9072206338289117,-0.3189972771275257,-1.588223356701386,0.7637038151423137,-1.6607822400117658,-0.0014404939953237771,-0.48199592530727386,1.1339407404263815,0.3460275122239758,-0.24191617703194354,1.0898395776748657
3008,STABILIZATION,6.520480251356758,-0.11561720130617256,30,-6.520480251356758,-1.5056754781170452,-0.5606907901038647,-0.9449846880131805,0.7871650993824005,-0.8949862902964092,0.02182622334609429,-0.48202318847179415,1.1342499534289041,0.2944580578847963,0.02167738246199982,1.0894204378128052
3009,STABILIZATION,1.0966371058501874,-0.019289283022753203,30,-1.0966371058501874,-0.8933830095105764,-0.2510109232067604,-0.642372086303816,0.8122539480527242,-0.7058856696599272,0.04639978379321595,-0.48209578096866607,1.135069231192271,0.3774008461580429,0.11239572598697287,1.089109182357788
3010,STABILIZATION,8.370788671396854,-0.026277980490271836,30,-8.370788671396854,-1.2980517397435622,-0.8060649234348803,-0.4919868163086819,0.8511236349741618,-0.9558306777753618,0.0850345153051118,-0.48212930957476297,1.1354431629180908,0.38216569655449784,0.18633915587714575,1.0892200469970703
3011,STABILIZATION,6.979975238565331,-0.08736012185608348,30,-6.979975238565331,-1.4513832345552498,-0.7140973906215935,-0.7372858439336563,0.8390416224797567,-0.94738901289574,0.0724134374021863,-0.48219960033893583,1.1362959782282511,0.3859389885388175,0.1314447725711588,1.0895724296569824
3012,STABILIZATION,-5.976871400359431,-0.006217957363300188,30,5.976871400359431,-0.9755062020327485,-0.11305741875371483,-0.8624487832790337,0.8564763406912486,-0.7081294859237014,0.08932316079735755,-0.48226819932460785,1.1371267557144165,0.32985368662088066,-0.19427475531158192,1.0897283554077148
3013,STABILIZATION,8.820331622832386,-0.551292743997321,30,-8.820331622832386,-3.8809874818933108,-0.7301502222474627,-3.150837259645848,0.8839419424533844,-2.943615332778048,0.11639154143631458,-0.4822923590739568,1.137734091281891,0.37191098314962445,-0.14671901222004527,1.0896602869033813
3014,STABILIZATION,-4.323626939960288,-0.17152655385170593,30,4.323626939960288,-1.9560426454526008,-0.3817849642724129,-1.5742576811801878,0.9019370436668396,-1.7115094871626844,0.1338707389930884,-0.4823391725619634,1.1385347723960877,0.39208633478479027,-0.4263362900473764,1.0895636081695557
3015,STABILIZATION,-0.9606860318538977,-0.12021008852322072,30,0.9606860318538977,-1.355344995699745,-0.6537729413929068,-0.7015720543068382,0.9199044783910115,-1.1017216378964512,0.15086319247881572,-0.4824010044336319,1.1400275746981303,0.3436119875423079,-0.17226951323635256,1.089053988456726
3016,STABILIZATION,-2.605159270902456,-0.06409608009350784,30,2.605159270902456,-1.1758371319263643,-0.6724243808316701,-0.5034127510946942,0.9485275566577911,-0.7149813962825815,0.17896952976783118,-0.48243266145388286,1.1408179561297098,0.3791405252699294,-0.04342396437633585,1.0886863470077515
3017,STABILIZATION,12.267648872825836,0.06260515219293657,30,-12.267648872825836,-1.7009009408976339,-0.9997604636008334,-0.7011404772968005,0.9645048916339874,-1.1442287322986036,0.19433260063330332,-0.482476610938708,1.1417624235153199,0.3672742906044306,0.18387247355686934,1.0886931419372559
3018,STABILIZATION,5.9265291366313555,-0.3300165503863394,30,-5.9265291366313555,-1.9497537482866178,-0.15387009031881893,-1.7958836579677988,0.979019453128179,-1.5803301167611405,0.20840586721897125,-0.4825049857298533,1.1424384872118631,0.3525331710094498,-0.1952570201309869,1.0885469913482666
3019,STABILIZATION,1.0499529408812844,0.0820096582508679,30,-1.0499529408812844,-1.1573878354401703,-0.7768614661335589,-0.38052636930661143,1.0006635765234628,-1.0930455170136375,0.2296084463596344,-0.4825341244538625,1.1431155403455098,0.3571404721577323,-0.06141504236570988,1.0883476734161377
3020,STABILIZATION,1.9002781336894474,0.021718149553972832,30,-1.9002781336894474,-0.9177291197963728,-0.5568875781773961,-0.36084154161897675,1.012578970193863,-0.8476472741736066,0.24107194542884827,-0.48257750272750854,1.14381894270579,0.3365611655089858,-0.025515975836539327,1.0883421897888184
3021,STABILIZATION,1.1864615518330857,-0.01542598616158521,30,-1.1864615518330857,-1.6268924504989744,-0.24628475115416198,-1.3806076993448124,1.017095971107483,-1.5595660308208135,0.24537423898776373,-0.48261214296023053,1.1441640297571818,0.3644372708516679,-0.20225389907017544,1.0882576704025269
3022,STABILIZATION,1.3332408344967852,0.043121778271888615,30,-1.3332408344967852,-1.8764874837790173,-0.849728345114731,-1.0267591386642863,1.0277737577756245,-1.1903073512288822,0.25583553314208984,-0.48265145321687064,1.144515339533488,0.39302512450859584,-0.13573761107152327,1.0883054733276367
3023,STABILIZATION,2.307502680334244,-0.10451262106855812,30,-2.307502680334244,-1.76157355247044,-0.5442472559698248,-1.217326296500615,1.0312264760335286,-1.417464559873909,0.25901099989811577,-0.4826986283063889,1.1449628353118897,0.38587904392610334,-0.24271107584637788,1.089015245437622
3024,STABILIZATION,-3.3887833365244906,0.06398546072829593,30,3.3887833365244906,-0.9791636127238317,-0.10908140308240673,-0.8700822096414249,1.0495256582895915,-0.5625896644706074,0.2770654410123825,-0.4827592670917511,1.1453725536664328,0.3888418231914278,0.14381471695590295,1.0895854234695435
3025,STABILIZATION,-0.7915405010053532,0.017773809425414018,30,0.7915405010053532,-1.0023229264204696,-0.2487987278675472,-0.7535241985529224,1.0585101087888082,-0.7845452657066302,0.2858383079369863,-0.4827904423077901,1.1457103649775187,0.36678333715039346,0.13527839476231135,1.0902409553527832
3026,STABILIZATION,-2.5530885308384876,-0.05797437610544221,30,2.5530885308384876,-1.1096781322822893,-0.3019977767771724,-0.8076803555051169,1.0608521501223247,-0.982489936401143,0.28802103201548257,-0.48282554745674133,1.1459737300872803,0.3690416108678247,-0.020252090068304085,1.0908660888671875
3027,STABILIZATION,-5.669345836588889,0.0011047522128096196,30,5.669345836588889,-0.9442442631955088,-0.48436027130425036,-0.45988399189125845,1.066948926448822,-0.8074174919096428,0.29407622714837395,-0.4828592260678609,1.1460614244143168,0.35109565785094504,0.05323174308070968,1.0910497903823853
3028,STABILIZATION,1.9810403217956989,0.05664923862292214,30,-1.9810403217956989,-0.5996280949361099,-0.22389321961898945,-0.37573487531712046,1.081290340423584,-0.44334825577151904,0.30857173999150594,-0.48288103739420574,1.1458497405052186,0.3458879625697062,0.08173088468883064,1.091120958328247
3029,STABILIZATION,4.267225521658284,-0.08885502750999222,30,-4.267225521658284,-0.9580891283515629,-0.3820354828698157,-0.5760536454817472,1.086440380414327,-0.7816698160538318,0.3137622167666753,-0.48292787571748097,1.1458259701728821,0.3429585304485114,0.38487557205971423,1.0913677215576172
3030,STABILIZATION,-6.24396973320493,0.06639667369372408,30,6.24396973320493,-1.5056900065902838,-0.36651845652868964,-1.1391715500615942,1.0881929278373719,-1.2529891642884339,0.3157166063785553,-0.48296431005001067,1.145554792881012,0.3831475876836072,-0.29190353042917816,1.0913934707641602
3031,STABILIZATION,-2.5814134055774107,0.15295832205206275,30,2.5814134055774107,-0.7928076231006536,-0.8249941144308075,0.032186491330153943,1.086451776822408,-0.627275793785129,0.31420307954152427,-0.48297145664691926,1.145222787062327,0.4278226222176291,-0.08781840261916589,1.0913804769515991
3032,STABILIZATION,-3.012254623643298,-0.1483184878612896,30,3.012254623643298,-2.1570387757093425,-0.5962016652889087,-1.560837110420434,1.0790061910947164,-1.6954069229610518,0.3066271106402079,-0.48301723500092825,1.145451513926188,0.3796513234338723,0.05794254321486081,1.0916129350662231
3033,STABILIZATION,-11.120742508830626,-0.13092555320197183,30,11.120742508830626,-1.7540036485765367,-0.6194024081578016,-1.1346012404187351,1.0758404413859048,-1.2378591553975116,0.30356746912002563,-0.483038463195165,1.1453105171521505,0.3971156007739002,-0.48835048140303366,1.0916284322738647
3034,STABILIZATION,-2.1355830751549796,0.0347186500685092,30,2.1355830751549796,-0.9583415929332149,-0.13479167448754853,-0.8235499184456663,1.0979756275812784,-0.6359852093934948,0.3258060097694397,-0.48306625088055927,1.145178703467051,0.3639157146251229,-0.09845746794579206,1.0914299488067627
3035,STABILIZATION,-2.7617320263653906,-0.036091725065632525,30,2.7617320263653906,-0.7873638582198095,-0.5130308399224786,-0.2743330182973309,1.086600132783254,-0.7761676268380354,0.3146596193313599,-0.4830686281124751,1.1448407530784608,0.35759881663244475,-0.010172840602436796,1.0911104679107666
3036,STABILIZATION,2.081302099351059,0.06426055188338275,30,-2.081302099351059,-0.9616416968581497,-0.18216555742012686,-0.7794761394380229,1.082100784778595,-0.4038934840000588,0.3103180964787801,-0.4830781579017639,1.144614052772522,0.38807585858448285,0.006222908668705117,1.0905165672302246
3037,STABILIZATION,-0.12934093949519063,-0.07614604070620665,30,0.12934093949519063,-1.126398676071006,-0.32862809376237057,-0.7977705823086355,1.0685457309087119,-0.8539887167853386,0.296866845091184,-0.4830919871727625,1.144470763206482,0.36964987766047025,0.1315392225874922,1.0898385047912598
3038,STABILIZATION,-0.024559872175344107,0.09269796637530356,30,0.024559872175344107,-0.9945053178551968,-0.5475365542168519,-0.4469687636383449,1.05435098807017,-0.635398415647812,0.28284838249286015,-0.4831000794967016,1.1442155679066977,0.3520263625360869,-0.1379836051673923,1.089145302772522
3039,STABILIZATION,-5.207441666343154,-0.043264216947272,30,5.207441666343154,-1.1370538668013905,-0.11095846193833478,-1.0260954048630557,1.0504884243011474,-1.0985535593515927,0.27915491312742235,-0.48312363425890603,1.1439829508463542,0.3424621514101398,0.057218952723422915,1.088252305984497
3040,STABILIZATION,9.534294225844224,-0.2783331829640956,30,-9.534294225844224,-3.2062384011101557,-0.22436510167141102,-2.9818732994387447,1.0565876245498658,-2.596535583435189,0.28580147127310435,-0.483110053340594,1.1431606690088907,0.38334366288084837,0.14569799301946118,1.0879168510437012
3041,STABILIZATION,-1.3149332790130952,0.04606300218440772,30,1.3149332790130952,-1.309138280350365,-0.34733742894581454,-0.9618008514045505,1.0512544532616934,-0.7315552821994551,0.28055489708979925,-0.483145668109258,1.1430597146352133,0.37464426974432485,-0.020718050209971153,1.0876179933547974
3042,STABILIZATION,2.701007312859202,-0.03466738283275253,30,-2.701007312859202,-1.197345684767597,-0.44253597433276715,-0.7548097104348298,1.0462464690208435,-0.9948712612431712,0.2756765574216843,-0.48314252893129983,1.142864994208018,0.4223221062232912,0.2634722653182411,1.0876660346984863
3043,STABILIZATION,3.390946042643583,0.015291991740470324,30,-3.390946042643583,-1.7288862349352425,-1.3552634023869725,-0.37362283254827,1.0419655998547872,-1.010432405409675,0.2714422196149826,-0.4831436673800151,1.1427968700726827,0.35458504221043596,0.22793960756461404,1.0880389213562012
3044,STABILIZATION,-3.73861894396869,-0.015074307748084948,30,3.73861894396869,-0.9118327057413897,-0.12007419278732881,-0.791758512954061,1.0023547848065695,-0.7392389350057762,0.23162038872639337,-0.4831648051738739,1.143126126130422,0.3965223404225315,-0.03357897358476131,1.0882338285446167
3045,STABILIZATION,-5.407112551294716,-0.008980273364265287,30,5.407112551294716,-0.9821607434211712,-0.527966003509794,-0.45419473991137727,1.0173310299714406,-0.8128160980671945,0.24678853650887808,-0.4831618239482244,1.142839217185974,0.35617987602941,-0.01637367546086181,1.08854341506958
3046,STABILIZATION,-9.719504956526546,-0.16556983607620906,30,9.719504956526546,-2.2595907564585347,-0.23949268447252958,-2.020098071986005,0.9908900439739228,-1.7449511438485579,0.2203174685438474,-0.4831713974475861,1.1428912123044332,0.41123154168064613,-0.29960520317303174,1.0889990329742432
3047,STABILIZATION,3.993943680038422,0.16662344991002667,30,-3.993943680038422,-0.6197701355551725,-0.24072749590952014,-0.3790426396456523,1.011981346209844,-0.2838385559586971,0.24145223846038183,-0.48319286505381265,1.1428432742754617,0.3685582378777878,0.39403540224698286,1.0894231796264648
3048,STABILIZATION,4.272661449515567,0.01651367430032156,30,-4.272661449515567,-0.6170263815501572,-0.5018253859232227,-0.11520099562693453,0.9810790876547496,-0.5071887286764553,0.2106285164753596,-0.4832020829121272,1.142733891805013,0.3672888083809504,0.2648779901415314,1.0894415378570557
3049,STABILIZATION,4.509124494375311,-0.003398696663455437,30,-4.509124494375311,-1.6315742117403156,-0.25345762150946244,-1.3781165902308532,0.9635983447233836,-1.1837263302790753,0.1935487498839696,-0.4831869016091029,1.1421274662017822,0.3497423607339131,0.13655311086138108,1.0894417762756348
3050,STABILIZATION,8.42135077861591,0.004646392782811085,30,-8.42135077861591,-1.6458593078438715,-0.3706691557501931,-1.2751901520936784,0.9496819794178009,-1.3733528858398663,0.1799209249516328,-0.4831882397333781,1.1417005379994711,0.37177968348075435,0.14920030460718406,1.0897127389907837
3051,STABILIZATION,-2.171435058976234,0.07920066028571761,30,2.171435058976234,-1.209001383470687,-0.2849925254936123,-0.9240088579770747,0.9573902448018392,-0.9074135086071893,0.18799396802981694,-0.48318894306818644,1.1411600510279338,0.39699544935767034,-0.12313584525769204,1.0903972387313843
